,OBJECTID,ID,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,VULEOPCT,MINORPOP,MINORPCT,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,LINGISO,LINGISOPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,PM25,OZONE,DSLPM,CANCER,RESP,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,D_PM25_2,D_OZONE_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_LDPNT_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_UST_2,D_PWDIS_2,P_VULEOPCT,P_MINORPCT,P_LWINCPCT,P_UNEMPPCT,P_LNGISPCT,P_LESHSPCT,P_UNDR5PCT,P_OVR64PCT,P_PM25,P_OZONE,P_DSLPM,P_CANCR,P_RESP,P_PTRAF,P_LDPNT,P_PNPL,P_PRMP,P_PTSDF,P_UST,P_PWDIS,P_PM25_D2,P_OZONE_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_LDPNT_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_UST_D2,P_PWDIS_D2,B_VULEOPCT,B_MINORPCT,B_LWINCPCT,B_UNEMPPCT,B_LESHSPCT,B_LNGISPCT,B_UNDR5PCT,B_OVR64PCT,B_PM25,B_OZONE,B_DSLPM,B_CANCR,B_RESP,B_PTRAF,B_LDPNT,B_PNPL,B_PRMP,B_PTSDF,B_UST,B_PWDIS,B_PM25_D2,B_OZONE_D2,B_DSLPM_D2,B_CANCR_D2,B_RESP_D2,B_PTRAF_D2,B_LDPNT_D2,B_PNPL_D2,B_PRMP_D2,B_PTSDF_D2,B_UST_D2,B_PWDIS_D2,T_VULEOPCT,T_MINORPCT,T_LWINCPCT,T_UNEMPPCT,T_LNGISPCT,T_LESHSPCT,T_UNDR5PCT,T_OVR64PCT,T_PM25,T_OZONE,T_DSLPM,T_CANCR,T_RESP,T_PTRAF,T_LDPNT,T_PNPL,T_PRMP,T_PTSDF,T_UST,T_PWDIS,T_PM25_D2,T_OZONE_D2,T_DSLPM_D2,T_CANCR_D2,T_RESP_D2,T_PTRAF_D2,T_LDPNT_D2,T_PNPL_D2,T_PRMP_D2,T_PTSDF_D2,T_UST_D2,T_PWDIS_D2,EXCEED_COUNT_80,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,Shape_Length,Shape_Area,FIPS
66052,66053,42101007400,Pennsylvania,PA,Philadelphia,3,4506.0,4506.0,2841.0,1678.0,2110.0,2025.0,0.74178872614292,4078.0,0.905015534842432,2607.0,0.578561917443408,219.0,0.108148148148148,35.0,0.020858164481526,392.0,0.137979584653291,182.0,0.040390590324012,592.0,0.131380381713271,9.3654495890411,42.9824934640523,0.507042348848344,30.0,0.4,569.029044251517,1648.0,0.781042654028436,0.131877812909208,1.29668321913485,4.76302504689282,91.4862748258,897.998163754404,53.40878828229024,42.28195739014644,64.53561917443405,61.56846426986236,60.084886817576525,50.44163337771856,68.98635153129156,55.634154460719,60.084886817576525,64.53561917443405,70.4699289835774,73.43708388814908,93.0,90.0,89.0,88.0,57.0,68.0,28.0,36.0,72.0,57.0,87.0,83.0,81.0,68.0,93.0,75.0,81.0,87.0,95.0,99.0,92.0,89.0,96.0,92.0,93.0,91.0,98.0,94.0,94.0,96.0,97.0,99.0,10.0,10.0,9.0,9.0,7.0,6.0,3.0,4.0,8.0,6.0,9.0,9.0,9.0,7.0,10.0,8.0,9.0,9.0,11.0,11.0,10.0,9.0,11.0,10.0,10.0,10.0,11.0,10.0,10.0,11.0,11.0,11.0,93 %ile,90 %ile,89 %ile,88 %ile,57 %ile,68 %ile,28 %ile,36 %ile,72 %ile,57 %ile,87 %ile,83 %ile,81 %ile,68 %ile,93 %ile,75 %ile,81 %ile,87 %ile,95 %ile,99 %ile,92 %ile,89 %ile,96 %ile,92 %ile,93 %ile,91 %ile,98 %ile,94 %ile,94 %ile,96 %ile,97 %ile,99 %ile,12.0,676057.0,0.0,0.0,0.0,4569.817747394552,1151441.467838009,42101007400
66053,66054,42101007700,Pennsylvania,PA,Philadelphia,3,1946.0,1353.0,924.0,626.0,746.0,1166.0,0.493286966878825,1008.0,0.517985611510791,634.0,0.468588322246858,51.0,0.043739279588336,29.0,0.046325878594249,42.0,0.045454545454545,17.0,0.008735868448099,39.0,0.020041109969167,9.345891506849307,42.9977039215686,0.507815224665257,30.0,0.4,894.934494817212,500.0,0.67024128686327,0.126027075178366,1.08586489350028,7.17408977517145,79.2512936991,1208.93237531632,35.51666161527537,28.61064407897182,42.915966118457725,40.94281825094244,39.95624431718478,38.969670383427136,42.915966118457725,36.503235549033015,37.98309644966949,45.382400952851846,46.86226185348833,48.83540972100362,74.0,68.0,79.0,47.0,72.0,25.0,4.0,2.0,72.0,58.0,87.0,83.0,81.0,79.0,87.0,74.0,77.0,92.0,95.0,99.0,82.0,79.0,86.0,77.0,80.0,83.0,88.0,83.0,82.0,87.0,88.0,92.0,8.0,7.0,8.0,5.0,3.0,8.0,1.0,1.0,8.0,6.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,10.0,11.0,11.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,74 %ile,68 %ile,79 %ile,47 %ile,72 %ile,25 %ile,4 %ile,2 %ile,72 %ile,58 %ile,87 %ile,83 %ile,81 %ile,79 %ile,87 %ile,74 %ile,77 %ile,92 %ile,95 %ile,99 %ile,82 %ile,79 %ile,86 %ile,77 %ile,80 %ile,83 %ile,88 %ile,83 %ile,82 %ile,87 %ile,88 %ile,92 %ile,10.0,322266.0,0.0,0.0,0.0,3902.002668811701,548961.4522079747,42101007700
66054,66055,42101007800,Pennsylvania,PA,Philadelphia,3,4066.0,3935.0,3093.0,2051.0,2289.0,2517.0,0.420675593495132,1809.0,0.444909001475651,1560.0,0.396442185514612,85.0,0.033770361541518,78.0,0.038030229156509,246.0,0.079534432589719,211.0,0.051893753074274,598.0,0.147073290703394,9.36428191780822,42.991189542483696,0.499979054998075,30.0,0.4,347.299172115572,1795.0,0.784185233726518,0.123970977486108,1.05668525377459,4.8435280784226,62.1948857843,664.54648938241,30.288642731649468,23.97850882922249,36.59877663407645,34.91607426009592,34.074723073105645,23.557833235727365,39.54350578854236,30.7093183251446,31.971345105629997,36.59877663407645,39.54350578854236,41.64688375601801,67.0,62.0,69.0,35.0,68.0,44.0,45.0,44.0,72.0,57.0,87.0,83.0,81.0,56.0,94.0,73.0,76.0,87.0,94.0,99.0,78.0,74.0,81.0,72.0,74.0,67.0,86.0,78.0,78.0,81.0,83.0,89.0,7.0,7.0,7.0,4.0,5.0,7.0,5.0,5.0,8.0,6.0,9.0,9.0,9.0,6.0,10.0,8.0,8.0,9.0,10.0,11.0,8.0,8.0,9.0,8.0,8.0,7.0,9.0,8.0,8.0,9.0,9.0,9.0,67 %ile,62 %ile,69 %ile,35 %ile,68 %ile,44 %ile,45 %ile,44 %ile,72 %ile,57 %ile,87 %ile,83 %ile,81 %ile,56 %ile,94 %ile,73 %ile,76 %ile,87 %ile,94 %ile,99 %ile,78 %ile,74 %ile,81 %ile,72 %ile,74 %ile,67 %ile,86 %ile,78 %ile,78 %ile,81 %ile,83 %ile,89 %ile,5.0,426722.0,0.0,0.0,0.0,3587.8032482789085,726900.201281936,42101007800
66055,66056,42101007900,Pennsylvania,PA,Philadelphia,3,4044.0,4044.0,3220.0,2072.0,2204.0,2779.0,0.338897131552917,1789.0,0.44238377843719,952.0,0.235410484668644,66.0,0.023749550197913,0.0,0.0,157.0,0.048757763975155,164.0,0.04055390702275,315.0,0.077893175074184,9.35695780821918,42.9988339869281,0.49407610218002,30.0,0.4,396.88042019132,1772.0,0.803992740471869,0.119673632701374,0.921886584701107,4.63054414437588,160.390642451,487.337270442722,24.400593471810023,19.656033630069185,29.145153313550864,28.12846191889211,27.45066765578628,19.994930761622104,32.195227497527114,24.400593471810023,24.739490603362945,29.145153313550864,32.87302176063295,33.55081602373878,56.0,62.0,39.0,22.0,0.0,27.0,28.0,12.0,72.0,58.0,86.0,83.0,81.0,59.0,95.0,72.0,73.0,86.0,97.0,99.0,71.0,68.0,75.0,63.0,65.0,62.0,81.0,72.0,70.0,75.0,78.0,83.0,6.0,7.0,4.0,3.0,3.0,1.0,3.0,2.0,8.0,6.0,9.0,9.0,9.0,6.0,11.0,8.0,8.0,9.0,11.0,11.0,8.0,7.0,8.0,7.0,7.0,7.0,9.0,8.0,8.0,8.0,8.0,9.0,56 %ile,62 %ile,39 %ile,22 %ile,0 %ile,27 %ile,28 %ile,12 %ile,72 %ile,58 %ile,86 %ile,83 %ile,81 %ile,59 %ile,95 %ile,72 %ile,73 %ile,86 %ile,97 %ile,99 %ile,71 %ile,68 %ile,75 %ile,63 %ile,65 %ile,62 %ile,81 %ile,72 %ile,70 %ile,75 %ile,78 %ile,83 %ile,2.0,377951.0,0.0,0.0,0.0,3440.238914092278,643896.2782741188,42101007900
66056,66057,42101008000,Pennsylvania,PA,Philadelphia,3,3900.0,3900.0,2928.0,1461.0,1840.0,2248.0,0.569615384615385,3070.0,0.787179487179487,1373.0,0.352051282051282,199.0,0.088523131672598,13.0,0.008898015058179,241.0,0.082308743169399,250.0,0.064102564102564,513.0,0.131538461538461,9.36835890410959,43.0006013071895,0.474595019184508,30.0,0.4,244.129643718017,1498.0,0.814130434782608,0.124685088469026,0.889477996987625,3.28077187344544,101.766377929,339.23427778073,41.01230769230769,33.0376923076923,48.41730769230769,47.27807692307692,46.13884615384615,26.771923076923077,54.11346153846153,42.15153846153846,41.01230769230769,45.56923076923077,54.68307692307691,56.39192307692307,81.0,83.0,62.0,81.0,43.0,46.0,63.0,36.0,72.0,58.0,85.0,83.0,81.0,47.0,95.0,74.0,72.0,80.0,96.0,99.0,86.0,83.0,89.0,83.0,84.0,71.0,93.0,87.0,85.0,87.0,92.0,95.0,9.0,9.0,7.0,9.0,5.0,5.0,7.0,4.0,8.0,6.0,9.0,9.0,9.0,5.0,11.0,8.0,8.0,9.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,9.0,9.0,9.0,10.0,11.0,81 %ile,83 %ile,62 %ile,81 %ile,43 %ile,46 %ile,63 %ile,36 %ile,72 %ile,58 %ile,85 %ile,83 %ile,81 %ile,47 %ile,95 %ile,74 %ile,72 %ile,80 %ile,96 %ile,99 %ile,86 %ile,83 %ile,89 %ile,83 %ile,84 %ile,71 %ile,93 %ile,87 %ile,85 %ile,87 %ile,92 %ile,95 %ile,11.0,430891.0,0.0,0.0,0.0,3420.751322779691,734085.7717530691,42101008000
66057,66058,42101008101,Pennsylvania,PA,Philadelphia,3,3258.0,3258.0,1860.0,984.0,1216.0,1645.0,0.719766728054021,2975.0,0.913136893799877,1715.0,0.526396562308164,462.0,0.280851063829787,0.0,0.0,225.0,0.120967741935483,237.0,0.072744014732965,334.0,0.102516881522406,9.38281068493151,42.9813836601307,0.451513397380097,30.0,0.4,361.23518066735494,1035.0,0.851151315789473,0.133557453734373,0.906687939998959,2.67473352730234,12.3011555325,199.7290454483,52.5429711479435,41.02670349907917,59.740638428483706,59.740638428483706,58.30110497237566,41.02670349907917,69.81737262124,54.70227133210556,51.82320441988948,54.70227133210556,54.70227133210556,71.25690607734803,92.0,91.0,85.0,99.0,0.0,62.0,73.0,21.0,73.0,57.0,83.0,83.0,81.0,57.0,97.0,76.0,72.0,76.0,76.0,99.0,92.0,89.0,94.0,91.0,92.0,85.0,98.0,94.0,91.0,92.0,92.0,99.0,10.0,10.0,9.0,11.0,7.0,1.0,8.0,3.0,8.0,6.0,9.0,9.0,9.0,6.0,11.0,8.0,8.0,8.0,8.0,11.0,10.0,9.0,10.0,10.0,10.0,9.0,11.0,10.0,10.0,10.0,10.0,11.0,92 %ile,91 %ile,85 %ile,99 %ile,0 %ile,62 %ile,73 %ile,21 %ile,73 %ile,57 %ile,83 %ile,83 %ile,81 %ile,57 %ile,97 %ile,76 %ile,72 %ile,76 %ile,76 %ile,99 %ile,92 %ile,89 %ile,94 %ile,91 %ile,92 %ile,85 %ile,98 %ile,94 %ile,91 %ile,92 %ile,92 %ile,99 %ile,12.0,243881.0,0.0,0.0,0.0,2839.5796718555694,415458.7677935106,42101008101
66058,66059,42101008102,Pennsylvania,PA,Philadelphia,3,4786.0,4772.0,3452.0,1979.0,2325.0,2342.0,0.748310725015578,4486.0,0.937317175094024,2669.0,0.559304274937133,274.0,0.116994022203245,39.0,0.019706922688226,676.0,0.195828505214368,361.0,0.075428332636857,765.0,0.159841203510238,9.37275452054794,42.9979359477124,0.449288457622666,30.0,0.4,160.518373935637,2112.0,0.908387096774193,0.127791081405811,0.716163655459548,2.47308483030939,105.04035077,191.233893436543,53.87837220112165,43.402022050903554,62.10979017629302,62.10979017629302,60.613168726261854,28.43580755059198,74.08276177654227,55.374993651152806,50.13681857604376,56.12330437616839,71.83782960149554,74.08276177654227,93.0,92.0,88.0,90.0,56.0,81.0,75.0,51.0,72.0,58.0,83.0,83.0,81.0,38.0,99.0,74.0,67.0,75.0,96.0,99.0,93.0,90.0,95.0,93.0,93.0,73.0,99.0,94.0,90.0,93.0,98.0,99.0,10.0,10.0,9.0,10.0,9.0,6.0,8.0,6.0,8.0,6.0,9.0,9.0,9.0,4.0,11.0,8.0,7.0,8.0,11.0,11.0,10.0,10.0,11.0,10.0,10.0,8.0,11.0,10.0,10.0,10.0,11.0,11.0,93 %ile,92 %ile,88 %ile,90 %ile,56 %ile,81 %ile,75 %ile,51 %ile,72 %ile,58 %ile,83 %ile,83 %ile,81 %ile,38 %ile,99 %ile,74 %ile,67 %ile,75 %ile,96 %ile,99 %ile,93 %ile,90 %ile,95 %ile,93 %ile,93 %ile,73 %ile,99 %ile,94 %ile,90 %ile,93 %ile,98 %ile,99 %ile,11.0,362526.0,0.0,0.0,0.0,3182.834658742606,617649.2846875192,42101008102
66059,66060,42101008200,Pennsylvania,PA,Philadelphia,3,6202.0,6202.0,4040.0,2648.0,3273.0,2755.0,0.821589809738794,6141.0,0.990164463076427,4050.0,0.653015156401161,199.0,0.072232304900181,64.0,0.02416918429003,419.0,0.103712871287128,752.0,0.121251209287326,1155.0,0.186230248306997,9.40296657534247,42.9991640522876,0.438449116132143,30.0,0.4,520.247990396986,2924.0,0.893369996944699,0.138599085888203,0.786998558538485,1.60196842067795,3.55667584987,3.11463934e-07,59.97605611093196,47.65220896485005,67.3703643985811,68.1919542083199,66.5487745888423,54.2249274427604,80.51580135440179,63.262415349887135,56.68969687197678,54.2249274427604,44.36584972589487,4.107949048693969,97.0,97.0,94.0,73.0,60.0,55.0,96.0,65.0,73.0,58.0,82.0,83.0,81.0,66.0,98.0,77.0,69.0,66.0,54.0,5.0,95.0,92.0,97.0,96.0,96.0,93.0,99.0,97.0,93.0,92.0,86.0,19.0,11.0,11.0,10.0,8.0,6.0,7.0,11.0,7.0,8.0,6.0,9.0,9.0,9.0,7.0,11.0,8.0,7.0,7.0,6.0,1.0,11.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0,10.0,10.0,9.0,2.0,97 %ile,97 %ile,94 %ile,73 %ile,60 %ile,55 %ile,96 %ile,65 %ile,73 %ile,58 %ile,82 %ile,83 %ile,81 %ile,66 %ile,98 %ile,77 %ile,69 %ile,66 %ile,54 %ile,5 %ile,95 %ile,92 %ile,97 %ile,96 %ile,96 %ile,93 %ile,99 %ile,97 %ile,93 %ile,92 %ile,86 %ile,19 %ile,11.0,832282.0,11202.0,0.0,0.0,4788.17292279883,1436935.0235655704,42101008200
66060,66061,42101008301,Pennsylvania,PA,Philadelphia,3,4751.0,4264.0,3208.0,1520.0,1934.0,1784.0,0.729367432471015,4653.0,0.979372763628709,2044.0,0.47936210131332,181.0,0.101457399103139,0.0,0.0,716.0,0.223192019950124,502.0,0.105661965901915,941.0,0.198063565565144,9.37840602739726,43.0028248366013,0.429080551344324,30.0,0.4,2381.14568416462,1658.0,0.857290589451913,0.147014673768866,0.63723047634938,1.25730705544184,5.79968034109,,53.24382257038406,42.303311083318846,59.07876203015218,60.53749689509421,59.07876203015218,67.83117121980435,70.74864094968841,56.89065973273913,46.67951567814493,44.491413380731885,45.22078081320289,,92.0,96.0,80.0,86.0,0.0,85.0,93.0,70.0,73.0,58.0,81.0,83.0,81.0,93.0,97.0,78.0,64.0,61.0,62.0,,92.0,89.0,94.0,92.0,92.0,97.0,98.0,95.0,88.0,87.0,87.0,,10.0,11.0,9.0,9.0,9.0,1.0,10.0,8.0,8.0,6.0,9.0,9.0,9.0,10.0,11.0,8.0,7.0,7.0,7.0,0.0,10.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,9.0,9.0,9.0,0.0,92 %ile,96 %ile,80 %ile,86 %ile,0 %ile,85 %ile,93 %ile,70 %ile,73 %ile,58 %ile,81 %ile,83 %ile,81 %ile,93 %ile,97 %ile,78 %ile,64 %ile,61 %ile,62 %ile,,92 %ile,89 %ile,94 %ile,92 %ile,92 %ile,97 %ile,98 %ile,95 %ile,88 %ile,87 %ile,87 %ile,,11.0,510556.0,6714.0,0.0,0.0,4334.103415852192,881430.2518776212,42101008301
66061,66062,42101008302,Pennsylvania,PA,Philadelphia,3,4586.0,4586.0,3079.0,1770.0,2067.0,1838.0,0.814108155255124,4565.0,0.995420846053205,2902.0,0.632795464457043,306.0,0.166485310119695,15.0,0.008474576271186,513.0,0.166612536537836,213.0,0.046445704317488,568.0,0.123855211513301,9.3766501369863,43.0180392156863,0.43239461099412,30.0,0.4,804.3998521285758,1809.0,0.875181422351233,0.138541412148124,0.662225623477249,1.85195485879287,73.6299465661,,58.61578717836892,47.21827300479719,65.94276057566503,67.57097688617529,65.94276057566503,61.87221979938943,79.78259921500215,62.68632795464455,52.91703009158306,56.17346271260355,76.52616659398163,,97.0,98.0,93.0,96.0,43.0,75.0,37.0,32.0,72.0,58.0,81.0,83.0,81.0,76.0,98.0,77.0,65.0,69.0,94.0,,94.0,92.0,96.0,96.0,96.0,96.0,99.0,97.0,91.0,93.0,99.0,,11.0,11.0,10.0,11.0,8.0,5.0,4.0,4.0,8.0,6.0,9.0,9.0,9.0,8.0,11.0,8.0,7.0,7.0,10.0,0.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,11.0,0.0,97 %ile,98 %ile,93 %ile,96 %ile,43 %ile,75 %ile,37 %ile,32 %ile,72 %ile,58 %ile,81 %ile,83 %ile,81 %ile,76 %ile,98 %ile,77 %ile,65 %ile,69 %ile,94 %ile,,94 %ile,92 %ile,96 %ile,96 %ile,96 %ile,96 %ile,99 %ile,97 %ile,91 %ile,93 %ile,99 %ile,,11.0,425236.0,0.0,0.0,0.0,4138.241538273835,724579.6886916576,42101008302
66062,66063,42101008400,Pennsylvania,PA,Philadelphia,3,4864.0,4856.0,3043.0,1665.0,1980.0,2277.0,0.719842313903581,4798.0,0.986430921052631,2201.0,0.45325370675453,167.0,0.073342116820378,0.0,0.0,366.0,0.120276043378245,388.0,0.079769736842105,515.0,0.105879934210526,9.3618802739726,43.0136934640523,0.438905238298855,30.0,0.4,1115.71883720219,1670.0,0.843434343434343,0.130778705391704,0.700302355339208,2.16208262995152,56.4211728592,72.91995016614838,51.8286466010578,41.75085420640768,59.02706974009361,59.74691205399719,58.307227426190025,59.74691205399719,69.10486213474374,53.98817354276854,47.50959271763632,51.8286466010578,66.94533519303299,71.26438907645448,92.0,97.0,77.0,74.0,0.0,62.0,79.0,23.0,72.0,58.0,82.0,83.0,81.0,83.0,96.0,75.0,66.0,72.0,93.0,99.0,92.0,89.0,94.0,91.0,92.0,95.0,98.0,93.0,88.0,91.0,96.0,99.0,10.0,11.0,8.0,8.0,7.0,1.0,8.0,3.0,8.0,6.0,9.0,9.0,9.0,9.0,11.0,8.0,7.0,8.0,10.0,11.0,10.0,9.0,10.0,10.0,10.0,11.0,11.0,10.0,9.0,10.0,11.0,11.0,92 %ile,97 %ile,77 %ile,74 %ile,0 %ile,62 %ile,79 %ile,23 %ile,72 %ile,58 %ile,82 %ile,83 %ile,81 %ile,83 %ile,96 %ile,75 %ile,66 %ile,72 %ile,93 %ile,99 %ile,92 %ile,89 %ile,94 %ile,91 %ile,92 %ile,95 %ile,98 %ile,93 %ile,88 %ile,91 %ile,96 %ile,99 %ile,12.0,501763.0,0.0,0.0,0.0,3701.557929627653,855010.8258089699,42101008400
66063,66064,42101008500,Pennsylvania,PA,Philadelphia,3,6272.0,6272.0,4537.0,2741.0,3312.0,3387.0,0.714285714285714,5601.0,0.893016581632653,3359.0,0.535554846938775,299.0,0.088278712725125,36.0,0.013133892739876,680.0,0.149878774520608,280.0,0.044642857142857,793.0,0.126434948979591,9.35221863013699,43.0130810457516,0.462237950827854,30.0,0.4,1354.67184670442,2838.0,0.856884057971014,0.120202683219798,0.782989861478753,2.87637978151992,64.4942333787,285.884927425187,51.4285714285714,41.42857142857141,59.999999999999964,59.285714285714256,57.85714285714283,61.4285714285714,69.28571428571425,52.14285714285712,49.285714285714256,55.71428571428569,67.14285714285711,70.71428571428568,91.0,89.0,86.0,81.0,49.0,71.0,34.0,33.0,72.0,58.0,84.0,83.0,81.0,86.0,97.0,73.0,69.0,78.0,94.0,99.0,91.0,89.0,94.0,91.0,92.0,95.0,98.0,93.0,89.0,93.0,96.0,98.0,10.0,9.0,9.0,9.0,8.0,5.0,4.0,4.0,8.0,6.0,9.0,9.0,9.0,9.0,11.0,8.0,7.0,8.0,10.0,11.0,10.0,9.0,10.0,10.0,10.0,11.0,11.0,10.0,9.0,10.0,11.0,11.0,91 %ile,89 %ile,86 %ile,81 %ile,49 %ile,71 %ile,34 %ile,33 %ile,72 %ile,58 %ile,84 %ile,83 %ile,81 %ile,86 %ile,97 %ile,73 %ile,69 %ile,78 %ile,94 %ile,99 %ile,91 %ile,89 %ile,94 %ile,91 %ile,92 %ile,95 %ile,98 %ile,93 %ile,89 %ile,93 %ile,96 %ile,98 %ile,12.0,621445.0,0.0,0.0,0.0,4129.049495228317,1058928.6767624377,42101008500
66064,66065,42101008601,Pennsylvania,PA,Philadelphia,3,3355.0,3203.0,2601.0,1479.0,1690.0,2032.0,0.421887034928599,1642.0,0.489418777943368,1135.0,0.35435529191383,94.0,0.046259842519685,43.0,0.029073698444895,200.0,0.076893502499039,396.0,0.118032786885245,357.0,0.106408345752608,9.343072876712332,43.0227666666667,0.492211691796718,30.0,0.4,977.2058449576169,1444.0,0.854437869822485,0.115782263293089,0.848996805431735,4.77586997931788,295.547077064,446.002469730861,30.375866514859126,24.469448025858735,36.28228500385951,35.016623899073714,34.17284982921652,33.750962794287915,40.923042388074094,29.953979479930528,29.953979479930528,36.7041720387881,41.7668164579313,41.7668164579313,67.0,66.0,62.0,50.0,63.0,43.0,96.0,23.0,72.0,58.0,86.0,83.0,81.0,80.0,97.0,71.0,71.0,87.0,99.0,99.0,78.0,75.0,81.0,72.0,74.0,79.0,87.0,78.0,76.0,81.0,85.0,89.0,7.0,7.0,7.0,6.0,5.0,7.0,11.0,3.0,8.0,6.0,9.0,9.0,9.0,9.0,11.0,8.0,8.0,9.0,11.0,11.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,67 %ile,66 %ile,62 %ile,50 %ile,63 %ile,43 %ile,96 %ile,23 %ile,72 %ile,58 %ile,86 %ile,83 %ile,81 %ile,80 %ile,97 %ile,71 %ile,71 %ile,87 %ile,99 %ile,99 %ile,78 %ile,75 %ile,81 %ile,72 %ile,74 %ile,79 %ile,87 %ile,78 %ile,76 %ile,81 %ile,85 %ile,89 %ile,5.0,252482.0,0.0,0.0,0.0,3236.8952693888336,430178.5804596121,42101008601
66065,66066,42101008602,Pennsylvania,PA,Philadelphia,3,3126.0,3126.0,2251.0,1417.0,1638.0,1856.0,0.685060780550224,2311.0,0.739283429302623,1972.0,0.630838131797824,170.0,0.091594827586207,38.0,0.02681721947777,146.0,0.06486006219458,141.0,0.04510556621881,398.0,0.127319257837492,9.33899863013699,43.0214529411765,0.486386007265064,30.0,0.4,1706.92397344622,1060.0,0.647130647130647,0.1132357330322,0.973362415616168,4.80889891659463,164.841503166,377.73062596972096,49.3243761996161,39.73352527191297,58.91522712731923,56.86004478566856,55.4899232245681,60.9704094689699,58.91522712731923,48.63931541906587,50.694497760716544,59.60028790786945,67.13595649392191,67.82101727447213,89.0,81.0,93.0,83.0,62.0,36.0,35.0,33.0,72.0,58.0,86.0,83.0,81.0,89.0,86.0,71.0,74.0,87.0,98.0,99.0,90.0,88.0,94.0,89.0,90.0,95.0,95.0,91.0,90.0,95.0,96.0,98.0,9.0,9.0,10.0,9.0,4.0,7.0,4.0,4.0,8.0,6.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,11.0,11.0,10.0,9.0,10.0,9.0,10.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,89 %ile,81 %ile,93 %ile,83 %ile,62 %ile,36 %ile,35 %ile,33 %ile,72 %ile,58 %ile,86 %ile,83 %ile,81 %ile,89 %ile,86 %ile,71 %ile,74 %ile,87 %ile,98 %ile,99 %ile,90 %ile,88 %ile,94 %ile,89 %ile,90 %ile,95 %ile,95 %ile,91 %ile,90 %ile,95 %ile,96 %ile,98 %ile,12.0,369141.0,0.0,0.0,0.0,3459.0914360715446,629006.5000185834,42101008602
66066,66067,42101008701,Pennsylvania,PA,Philadelphia,3,3318.0,3318.0,2431.0,1690.0,1932.0,2403.0,0.438667872212176,1642.0,0.494876431585292,1269.0,0.382459312839059,50.0,0.020807324178111,202.0,0.119526627218934,267.0,0.109831345125462,311.0,0.093731163351417,91.0,0.027426160337553,9.33272821917808,43.010622875817,0.499000968814249,30.0,0.4,1262.32735977286,1642.0,0.849896480331263,0.119196098158646,0.921727863020555,6.70996580143986,275.948162241,548.014330477797,31.145418927064465,25.442736588306175,38.16410488245927,36.40943339361057,35.53209764918622,37.28676913803492,42.550783604581035,31.58408679927664,32.022754671488805,39.91877637130797,43.42811934900538,43.42811934900538,69.0,66.0,67.0,18.0,88.0,58.0,88.0,2.0,71.0,58.0,87.0,83.0,81.0,85.0,97.0,72.0,73.0,91.0,99.0,99.0,78.0,76.0,82.0,73.0,75.0,82.0,87.0,79.0,78.0,84.0,86.0,90.0,7.0,7.0,7.0,2.0,6.0,9.0,9.0,1.0,8.0,6.0,9.0,9.0,9.0,9.0,11.0,8.0,8.0,10.0,11.0,11.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,69 %ile,66 %ile,67 %ile,18 %ile,88 %ile,58 %ile,88 %ile,2 %ile,71 %ile,58 %ile,87 %ile,83 %ile,81 %ile,85 %ile,97 %ile,72 %ile,73 %ile,91 %ile,99 %ile,99 %ile,78 %ile,76 %ile,82 %ile,73 %ile,75 %ile,82 %ile,87 %ile,79 %ile,78 %ile,84 %ile,86 %ile,90 %ile,6.0,259543.0,0.0,0.0,0.0,3323.8176170421234,442206.2678384551,42101008701
