Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017
"42101008400","Census Tract 84, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008894",,,,,"42","101",,,"008400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008400","Census Tract 84",,,,1720,222,93,173,57,27,86,50,86,80,201,240,124,207,12,17,45
"42101008500","Census Tract 85, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008895",,,,,"42","101",,,"008500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008500","Census Tract 85",,,,3002,558,229,237,101,153,24,154,182,173,388,249,371,91,56,20,16
"42101008601","Census Tract 86.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008896",,,,,"42","101",,,"008601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008601","Census Tract 86.01",,,,1537,115,80,27,44,130,55,0,82,38,125,238,133,72,63,173,162
"42101008602","Census Tract 86.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008897",,,,,"42","101",,,"008602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008602","Census Tract 86.02",,,,1543,61,171,85,177,265,53,53,82,33,122,139,140,67,24,60,11
"42101008701","Census Tract 87.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008898",,,,,"42","101",,,"008701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008701","Census Tract 87.01",,,,1773,159,0,74,116,61,143,144,119,89,217,124,87,175,112,30,123
"42101008702","Census Tract 87.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008899",,,,,"42","101",,,"008702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008702","Census Tract 87.02",,,,1589,382,45,191,9,59,152,43,94,6,123,118,112,115,11,18,111
"42101008801","Census Tract 88.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008900",,,,,"42","101",,,"008801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008801","Census Tract 88.01",,,,356,97,2,16,13,36,14,4,25,0,29,21,9,6,55,6,23
"42101008802","Census Tract 88.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008901",,,,,"42","101",,,"008802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101008802","Census Tract 88.02",,,,1406,416,148,224,64,91,34,61,25,38,94,118,73,14,6,0,0
"42101009000","Census Tract 90, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008902",,,,,"42","101",,,"009000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009000","Census Tract 90",,,,1202,237,59,74,124,41,83,68,58,50,83,63,72,54,48,52,36
"42101009100","Census Tract 91, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008903",,,,,"42","101",,,"009100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009100","Census Tract 91",,,,1641,468,126,36,79,62,47,45,64,28,243,102,99,94,9,60,79
"42101009200","Census Tract 92, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008904",,,,,"42","101",,,"009200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009200","Census Tract 92",,,,1487,311,71,52,61,47,147,47,92,60,62,90,255,25,77,27,63
"42101009300","Census Tract 93, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008905",,,,,"42","101",,,"009300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009300","Census Tract 93",,,,2156,420,144,94,364,61,78,100,108,87,95,223,169,60,22,83,48
"42101009400","Census Tract 94, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008906",,,,,"42","101",,,"009400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009400","Census Tract 94",,,,1803,501,256,86,118,94,105,74,48,76,128,86,125,37,35,4,30
"42101009500","Census Tract 95, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008907",,,,,"42","101",,,"009500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009500","Census Tract 95",,,,1569,440,220,40,57,32,199,82,59,33,139,92,123,46,7,0,0
"42101009600","Census Tract 96, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008908",,,,,"42","101",,,"009600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009600","Census Tract 96",,,,1553,211,105,51,120,66,151,8,22,142,135,178,141,145,57,21,0
"42101009801","Census Tract 98.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008909",,,,,"42","101",,,"009801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009801","Census Tract 98.01",,,,1051,82,35,28,33,91,3,46,36,30,40,298,194,31,34,62,8
"42101009802","Census Tract 98.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008910",,,,,"42","101",,,"009802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009802","Census Tract 98.02",,,,2107,205,69,86,0,195,18,32,133,28,222,193,428,241,93,146,18
"42101010000","Census Tract 100, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008911",,,,,"42","101",,,"010000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010000","Census Tract 100",,,,1740,211,152,135,31,102,64,125,0,115,113,112,343,76,43,57,61
"42101010100","Census Tract 101, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008912",,,,,"42","101",,,"010100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010100","Census Tract 101",,,,2287,340,60,92,179,92,41,39,287,193,320,307,57,247,33,0,0
"42101010200","Census Tract 102, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008913",,,,,"42","101",,,"010200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010200","Census Tract 102",,,,1363,299,197,71,61,66,40,94,69,66,65,134,80,48,69,0,4
"42101010300","Census Tract 103, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008914",,,,,"42","101",,,"010300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010300","Census Tract 103",,,,980,283,24,62,46,41,151,24,43,27,48,72,129,17,4,0,9
"42101010400","Census Tract 104, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008915",,,,,"42","101",,,"010400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010400","Census Tract 104",,,,1540,485,160,74,75,130,93,47,150,33,93,69,57,64,8,0,2
"42101010500","Census Tract 105, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008916",,,,,"42","101",,,"010500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010500","Census Tract 105",,,,1493,463,84,65,111,29,89,79,44,16,98,157,175,64,19,0,0
"42101010600","Census Tract 106, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008917",,,,,"42","101",,,"010600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010600","Census Tract 106",,,,638,213,70,22,30,40,0,25,11,27,129,45,8,12,6,0,0
"42101010700","Census Tract 107, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008918",,,,,"42","101",,,"010700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010700","Census Tract 107",,,,1184,307,72,91,60,17,12,82,109,137,22,54,120,40,47,14,0
"42101010800","Census Tract 108, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008919",,,,,"42","101",,,"010800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010800","Census Tract 108",,,,1852,558,107,171,102,135,275,70,14,32,37,133,108,43,36,24,7
"42101010900","Census Tract 109, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008920",,,,,"42","101",,,"010900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010900","Census Tract 109",,,,1053,188,103,109,95,43,58,57,11,90,60,49,46,76,17,49,2
"42101011000","Census Tract 110, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008921",,,,,"42","101",,,"011000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011000","Census Tract 110",,,,1388,504,158,130,139,0,27,104,16,11,116,28,75,70,10,0,0
"42101011100","Census Tract 111, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008922",,,,,"42","101",,,"011100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011100","Census Tract 111",,,,1340,196,45,107,45,11,24,82,184,80,102,116,190,87,17,54,0
"42101011200","Census Tract 112, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008923",,,,,"42","101",,,"011200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011200","Census Tract 112",,,,2015,405,197,290,54,155,30,211,114,12,177,73,77,67,44,97,12
"42101011300","Census Tract 113, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008924",,,,,"42","101",,,"011300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011300","Census Tract 113",,,,1272,206,66,87,73,92,0,100,108,90,51,42,146,188,16,0,7
"42101011400","Census Tract 114, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008925",,,,,"42","101",,,"011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011400","Census Tract 114",,,,3132,694,328,51,243,121,125,335,135,271,134,13,223,95,76,165,123
"42101011500","Census Tract 115, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008926",,,,,"42","101",,,"011500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011500","Census Tract 115",,,,1742,158,48,129,53,83,0,70,48,56,66,164,362,104,182,171,48
"42101011700","Census Tract 117, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008927",,,,,"42","101",,,"011700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011700","Census Tract 117",,,,360,3,27,32,0,6,2,23,8,4,14,10,62,59,59,11,40
"42101011800","Census Tract 118, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008928",,,,,"42","101",,,"011800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011800","Census Tract 118",,,,2151,266,97,303,198,82,67,113,29,17,61,261,373,157,95,20,12
"42101011900","Census Tract 119, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008929",,,,,"42","101",,,"011900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011900","Census Tract 119",,,,2126,207,122,133,99,170,78,137,99,104,36,77,411,132,114,161,46
"42101012000","Census Tract 120, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008930",,,,,"42","101",,,"012000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012000","Census Tract 120",,,,642,40,36,9,6,0,36,69,9,4,58,85,84,84,34,16,72
"42101012100","Census Tract 121, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008931",,,,,"42","101",,,"012100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012100","Census Tract 121",,,,1623,263,106,127,9,39,22,80,45,163,154,213,80,122,49,104,47
"42101012201","Census Tract 122.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008932",,,,,"42","101",,,"012201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012201","Census Tract 122.01",,,,2042,383,314,97,53,78,69,69,129,90,219,163,223,21,68,41,25
"42101012203","Census Tract 122.03, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008933",,,,,"42","101",,,"012203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012203","Census Tract 122.03",,,,567,131,8,0,8,0,5,11,0,30,62,135,98,30,8,41,0
"42101012204","Census Tract 122.04, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008934",,,,,"42","101",,,"012204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012204","Census Tract 122.04",,,,1867,232,53,67,77,130,56,115,58,22,163,130,351,181,68,104,60
"42101012501","Census Tract 125.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008935",,,,,"42","101",,,"012501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012501","Census Tract 125.01",,,,1096,52,88,67,0,17,68,33,0,18,27,248,111,108,110,69,80
"42101012502","Census Tract 125.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008936",,,,,"42","101",,,"012502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012502","Census Tract 125.02",,,,2630,276,109,0,20,60,0,21,105,15,243,313,500,269,58,276,365
"42101013100","Census Tract 131, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008937",,,,,"42","101",,,"013100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013100","Census Tract 131",,,,851,75,132,39,20,149,50,0,16,6,37,118,84,65,27,23,10
"42101013200","Census Tract 132, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008938",,,,,"42","101",,,"013200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013200","Census Tract 132",,,,1405,278,68,18,66,160,23,157,19,12,75,221,108,55,16,97,32
"42101013300","Census Tract 133, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008939",,,,,"42","101",,,"013300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013300","Census Tract 133",,,,1752,70,30,53,0,7,130,32,70,131,65,137,192,220,209,175,231
"42101013401","Census Tract 134.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008940",,,,,"42","101",,,"013401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013401","Census Tract 134.01",,,,1762,126,34,24,22,23,12,70,11,25,159,67,262,137,117,287,386
"42101013402","Census Tract 134.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008941",,,,,"42","101",,,"013402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013402","Census Tract 134.02",,,,1851,178,91,20,48,72,24,13,9,80,85,131,290,286,161,141,222
"42101013500","Census Tract 135, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008942",,,,,"42","101",,,"013500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013500","Census Tract 135",,,,1625,8,48,6,0,9,30,28,44,27,132,150,181,132,124,302,404
"42101013601","Census Tract 136.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008943",,,,,"42","101",,,"013601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013601","Census Tract 136.01",,,,1558,54,33,15,20,0,74,37,45,31,89,86,251,159,75,295,294
"42101013602","Census Tract 136.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008944",,,,,"42","101",,,"013602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013602","Census Tract 136.02",,,,1990,89,38,25,29,17,46,28,34,41,180,224,199,198,85,324,433
"42101013701","Census Tract 137.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008945",,,,,"42","101",,,"013701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013701","Census Tract 137.01",,,,972,36,0,2,129,10,10,71,0,0,105,23,278,9,53,93,153
"42101013702","Census Tract 137.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008946",,,,,"42","101",,,"013702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013702","Census Tract 137.02",,,,1790,148,190,280,65,101,54,14,41,0,38,173,264,111,89,83,139
"42101013800","Census Tract 138, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008947",,,,,"42","101",,,"013800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013800","Census Tract 138",,,,930,61,114,16,40,10,52,36,37,30,73,45,148,99,60,73,36
"42101013900","Census Tract 139, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008948",,,,,"42","101",,,"013900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013900","Census Tract 139",,,,1317,146,151,25,97,109,59,34,14,335,81,49,37,88,15,28,49
"42101014000","Census Tract 140, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008949",,,,,"42","101",,,"014000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014000","Census Tract 140",,,,1949,144,152,168,90,127,61,49,37,29,120,162,246,371,77,61,55
"42101014100","Census Tract 141, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008950",,,,,"42","101",,,"014100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014100","Census Tract 141",,,,1221,318,249,88,61,36,27,38,43,61,39,41,129,3,16,43,29
"42101014201","Census Tract 142.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008951",,,,,"42","101",,,"014201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014201","Census Tract 142.01",,,,1687,57,0,0,18,0,0,42,0,16,53,45,350,398,90,296,322
"42101014202","Census Tract 142.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008952",,,,,"42","101",,,"014202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014202","Census Tract 142.02",,,,1325,24,11,0,0,18,17,91,117,0,105,66,131,77,136,264,268
"42101014300","Census Tract 143, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008953",,,,,"42","101",,,"014300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014300","Census Tract 143",,,,933,54,0,11,10,7,7,14,32,28,32,101,92,232,101,85,127
"42101014400","Census Tract 144, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008954",,,,,"42","101",,,"014400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014400","Census Tract 144",,,,2446,108,207,84,39,68,0,50,29,8,164,107,170,273,234,454,451
"42101014500","Census Tract 145, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008955",,,,,"42","101",,,"014500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014500","Census Tract 145",,,,813,137,135,141,9,10,30,23,60,15,71,22,87,8,44,5,16
"42101014600","Census Tract 146, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008956",,,,,"42","101",,,"014600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014600","Census Tract 146",,,,1140,213,89,43,59,84,76,25,55,10,108,95,93,45,55,41,49
"42101014700","Census Tract 147, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008957",,,,,"42","101",,,"014700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014700","Census Tract 147",,,,1208,452,153,35,130,12,41,19,212,24,86,32,0,12,0,0,0
"42101014800","Census Tract 148, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008958",,,,,"42","101",,,"014800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014800","Census Tract 148",,,,452,100,106,56,32,0,9,107,0,5,0,28,0,0,0,0,9
"42101014900","Census Tract 149, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008959",,,,,"42","101",,,"014900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014900","Census Tract 149",,,,2012,557,147,94,175,92,60,108,0,0,156,202,118,146,143,0,14
"42101015101","Census Tract 151.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008960",,,,,"42","101",,,"015101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015101","Census Tract 151.01",,,,765,125,28,73,129,14,41,38,121,27,32,53,43,14,0,22,5
"42101015102","Census Tract 151.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008961",,,,,"42","101",,,"015102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015102","Census Tract 151.02",,,,1813,593,143,114,137,69,69,72,0,36,120,136,102,38,86,0,98
"42101015200","Census Tract 152, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008962",,,,,"42","101",,,"015200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015200","Census Tract 152",,,,2179,202,141,356,0,105,91,0,18,212,176,541,81,127,129,0,0
"42101015300","Census Tract 153, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008963",,,,,"42","101",,,"015300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015300","Census Tract 153",,,,1289,376,111,60,47,263,34,2,0,34,73,149,32,15,28,18,47
"42101015600","Census Tract 156, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008964",,,,,"42","101",,,"015600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015600","Census Tract 156",,,,549,108,86,10,1,31,13,18,17,13,40,93,11,11,34,39,24
"42101015700","Census Tract 157, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008965",,,,,"42","101",,,"015700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015700","Census Tract 157",,,,1148,134,97,71,0,0,28,68,37,56,32,46,150,73,92,44,220
"42101015800","Census Tract 158, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008966",,,,,"42","101",,,"015800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015800","Census Tract 158",,,,3295,192,34,90,32,35,93,82,109,104,95,300,434,348,415,492,440
"42101016001","Census Tract 160.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008967",,,,,"42","101",,,"016001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016001","Census Tract 160.01",,,,1129,15,26,78,15,11,122,11,36,61,0,107,209,154,61,124,99
"42101016002","Census Tract 160.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008968",,,,,"42","101",,,"016002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016002","Census Tract 160.02",,,,2130,107,42,16,36,363,0,56,0,19,135,218,315,362,76,212,173
"42101016100","Census Tract 161, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008969",,,,,"42","101",,,"016100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016100","Census Tract 161",,,,2598,156,188,207,62,35,69,61,82,76,103,151,278,430,188,363,149
"42101016200","Census Tract 162, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008970",,,,,"42","101",,,"016200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016200","Census Tract 162",,,,765,112,86,47,46,32,90,17,0,25,64,46,29,43,25,16,87
"42101016300","Census Tract 163, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008971",,,,,"42","101",,,"016300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016300","Census Tract 163",,,,936,125,172,114,54,60,33,23,0,80,51,45,95,72,0,12,0
"42101016400","Census Tract 164, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008972",,,,,"42","101",,,"016400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016400","Census Tract 164",,,,1782,613,235,109,132,121,19,26,167,0,16,123,65,32,0,12,112
"42101016500","Census Tract 165, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008973",,,,,"42","101",,,"016500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016500","Census Tract 165",,,,1087,287,193,53,40,42,36,92,43,58,0,181,31,31,0,0,0
"42101016600","Census Tract 166, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008974",,,,,"42","101",,,"016600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016600","Census Tract 166",,,,730,190,53,22,22,7,0,21,29,43,43,119,96,14,45,0,26
"42101016701","Census Tract 167.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008975",,,,,"42","101",,,"016701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016701","Census Tract 167.01",,,,1526,235,115,67,200,128,0,106,64,24,228,99,197,43,0,0,20
"42101016702","Census Tract 167.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008976",,,,,"42","101",,,"016702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016702","Census Tract 167.02",,,,882,117,41,186,16,45,65,94,17,67,102,15,66,51,0,0,0
"42101016800","Census Tract 168, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008977",,,,,"42","101",,,"016800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016800","Census Tract 168",,,,1508,444,327,89,109,28,0,151,15,47,53,125,0,89,18,0,13
"42101016901","Census Tract 169.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008978",,,,,"42","101",,,"016901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016901","Census Tract 169.01",,,,1208,149,159,77,249,0,109,45,83,69,49,85,0,59,0,0,75
"42101016902","Census Tract 169.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008979",,,,,"42","101",,,"016902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016902","Census Tract 169.02",,,,1992,409,144,328,258,326,132,36,76,67,50,50,55,0,0,61,0
"42101017000","Census Tract 170, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008980",,,,,"42","101",,,"017000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017000","Census Tract 170",,,,1467,83,214,9,94,124,69,7,17,25,147,108,221,148,136,37,28
