Geo_FIPS,Geo_SL040_FIPS,Geo_SL050_FIPS,Geo_SL140_FIPS,Geo_GISJOIN,Geo_GISJOIN2,Geo_state,Geo_county,Geo_prefix,Geo_tract,Geo_suffix,Geo_SUMLEV,Geo_SL040_Name,Geo_SL050_Name,Geo_Name,Geo_LongName,Geo_QName,Geo_QName2,Geo_seq,Geo_NHGISST,Geo_NHGISCTY,Geo_areatotal,Geo_shape_area,Geo_shape_len,Geo_year,SE_T009_001,SE_T009_002,SE_T009_003,SE_T009_004,PCT_SE_T009_002,PCT_SE_T009_003,PCT_SE_T009_004,SE_T010_001,SE_T010_002,SE_T010_003,PCT_SE_T010_002,PCT_SE_T010_003,SE_T001_001
"4210103811000",42,101,"03811000","G42010100038K","42010100038K","42","101",,"38","K","140","Pennsylvania","Philadelphia","38K","Census Tract 38K","Census Tract 38K, Philadelphia County, Pennsylvania","Census Tract 38K, Philadelphia County, Pennsylvania","267","420","1010",0.2896554601,750204.196892,4749.991375,"1940",30,30,0,0,100,0,0,30,30,0,100,0,30
"4210103901000",42,101,"03901000","G42010100039A","42010100039A","42","101",,"39","A","140","Pennsylvania","Philadelphia","39A","Census Tract 39A","Census Tract 39A, Philadelphia County, Pennsylvania","Census Tract 39A, Philadelphia County, Pennsylvania","268","420","1010",0.1867690535,483729.62746,4415.975498,"1940",332,318,5,9,95.78,1.51,2.71,332,318,14,95.78,4.22,332
"4210103902000",42,101,"03902000","G42010100039B","42010100039B","42","101",,"39","B","140","Pennsylvania","Philadelphia","39B","Census Tract 39B","Census Tract 39B, Philadelphia County, Pennsylvania","Census Tract 39B, Philadelphia County, Pennsylvania","269","420","1010",0.310450467,804063.017343,3832.633585,"1940",19634,19241,391,2,98,1.99,0.01,19634,19241,393,98,2,19634
"4210103903000",42,101,"03903000","G42010100039C","42010100039C","42","101",,"39","C","140","Pennsylvania","Philadelphia","39C","Census Tract 39C","Census Tract 39C, Philadelphia County, Pennsylvania","Census Tract 39C, Philadelphia County, Pennsylvania","270","420","1010",0.2992274615,774995.566542,3639.35261,"1940",24995,23832,1152,11,95.35,4.61,0.04,24995,23832,1163,95.35,4.65,24995
"4210103904000",42,101,"03904000","G42010100039D","42010100039D","42","101",,"39","D","140","Pennsylvania","Philadelphia","39D","Census Tract 39D","Census Tract 39D, Philadelphia County, Pennsylvania","Census Tract 39D, Philadelphia County, Pennsylvania","271","420","1010",0.2498660093,647149.992469,3361.162353,"1940",19840,19769,40,31,99.64,0.2,0.16,19840,19769,71,99.64,0.36,19840
"4210103905000",42,101,"03905000","G42010100039E","42010100039E","42","101",,"39","E","140","Pennsylvania","Philadelphia","39E","Census Tract 39E","Census Tract 39E, Philadelphia County, Pennsylvania","Census Tract 39E, Philadelphia County, Pennsylvania","272","420","1010",0.41510018,1075104.52956,5225.633979,"1940",6324,6162,140,22,97.44,2.21,0.35,6324,6162,162,97.44,2.56,6324
"4210103906000",42,101,"03906000","G42010100039F","42010100039F","42","101",,"39","F","140","Pennsylvania","Philadelphia","39F","Census Tract 39F","Census Tract 39F, Philadelphia County, Pennsylvania","Census Tract 39F, Philadelphia County, Pennsylvania","273","420","1010",0.541150777,1401574.07659,9976.911371,"1940",75,75,0,0,100,0,0,75,75,0,100,0,75
"4210103907000",42,101,"03907000","G42010100039G","42010100039G","42","101",,"39","G","140","Pennsylvania","Philadelphia","39G","Census Tract 39G","Census Tract 39G, Philadelphia County, Pennsylvania","Census Tract 39G, Philadelphia County, Pennsylvania","274","420","1010",0.847826232,2195859.85788,7748.120076,"1940",0,0,0,0,,,,0,0,0,,,0
"4210103908000",42,101,"03908000","G42010100039H","42010100039H","42","101",,"39","H","140","Pennsylvania","Philadelphia","39H","Census Tract 39H","Census Tract 39H, Philadelphia County, Pennsylvania","Census Tract 39H, Philadelphia County, Pennsylvania","275","420","1010",0.493728123,1278749.96683,4754.813243,"1940",345,306,39,0,88.7,11.3,0,345,306,39,88.7,11.3,345
"4210103909000",42,101,"03909000","G42010100039I","42010100039I","42","101",,"39","I","140","Pennsylvania","Philadelphia","39I","Census Tract 39I","Census Tract 39I, Philadelphia County, Pennsylvania","Census Tract 39I, Philadelphia County, Pennsylvania","276","420","1010",0.356236361,922647.938402,4282.471198,"1940",124,123,1,0,99.19,0.81,0,124,123,1,99.19,0.81,124
"4210103910000",42,101,"03910000","G42010100039J","42010100039J","42","101",,"39","J","140","Pennsylvania","Philadelphia","39J","Census Tract 39J","Census Tract 39J, Philadelphia County, Pennsylvania","Census Tract 39J, Philadelphia County, Pennsylvania","277","420","1010",0.3560714003,922220.692017,4298.47675,"1940",0,0,0,0,,,,0,0,0,,,0
"4210103911000",42,101,"03911000","G42010100039K","42010100039K","42","101",,"39","K","140","Pennsylvania","Philadelphia","39K","Census Tract 39K","Census Tract 39K, Philadelphia County, Pennsylvania","Census Tract 39K, Philadelphia County, Pennsylvania","278","420","1010",1.3409424594,3473025.02229,14323.228536,"1940",1726,1684,22,20,97.57,1.27,1.16,1726,1684,42,97.57,2.43,1726
"4210104001000",42,101,"04001000","G42010100040A","42010100040A","42","101",,"40","A","140","Pennsylvania","Philadelphia","40A","Census Tract 40A","Census Tract 40A, Philadelphia County, Pennsylvania","Census Tract 40A, Philadelphia County, Pennsylvania","279","420","1010",0.2205224747,571150.586819,3067.314113,"1940",508,143,365,0,28.15,71.85,0,508,143,365,28.15,71.85,508
"4210104002000",42,101,"04002000","G42010100040B","42010100040B","42","101",,"40","B","140","Pennsylvania","Philadelphia","40B","Census Tract 40B","Census Tract 40B, Philadelphia County, Pennsylvania","Census Tract 40B, Philadelphia County, Pennsylvania","280","420","1010",0.2288516447,592723.038184,3299.269205,"1940",9145,6670,2473,2,72.94,27.04,0.02,9145,6670,2475,72.94,27.06,9145
"4210104003000",42,101,"04003000","G42010100040C","42010100040C","42","101",,"40","C","140","Pennsylvania","Philadelphia","40C","Census Tract 40C","Census Tract 40C, Philadelphia County, Pennsylvania","Census Tract 40C, Philadelphia County, Pennsylvania","281","420","1010",0.1513892311,392096.308177,2960.259458,"1940",5019,5013,5,1,99.88,0.1,0.02,5019,5013,6,99.88,0.12,5019
"4210104004000",42,101,"04004000","G42010100040D","42010100040D","42","101",,"40","D","140","Pennsylvania","Philadelphia","40D","Census Tract 40D","Census Tract 40D, Philadelphia County, Pennsylvania","Census Tract 40D, Philadelphia County, Pennsylvania","282","420","1010",0.2719448037,704333.807288,4111.605879,"1940",9445,9434,9,2,99.88,0.1,0.02,9445,9434,11,99.88,0.12,9445
"4210104005000",42,101,"04005000","G42010100040E","42010100040E","42","101",,"40","E","140","Pennsylvania","Philadelphia","40E","Census Tract 40E","Census Tract 40E, Philadelphia County, Pennsylvania","Census Tract 40E, Philadelphia County, Pennsylvania","283","420","1010",0.2595079372,672122.471159,3300.109521,"1940",12417,12410,6,1,99.94,0.05,0.01,12417,12410,7,99.94,0.06,12417
"4210104006000",42,101,"04006000","G42010100040F","42010100040F","42","101",,"40","F","140","Pennsylvania","Philadelphia","40F","Census Tract 40F","Census Tract 40F, Philadelphia County, Pennsylvania","Census Tract 40F, Philadelphia County, Pennsylvania","284","420","1010",0.2673089535,692327.010496,3397.29933,"1940",8505,8493,11,1,99.86,0.13,0.01,8505,8493,12,99.86,0.14,8505
"4210104007000",42,101,"04007000","G42010100040G","42010100040G","42","101",,"40","G","140","Pennsylvania","Philadelphia","40G","Census Tract 40G","Census Tract 40G, Philadelphia County, Pennsylvania","Census Tract 40G, Philadelphia County, Pennsylvania","285","420","1010",0.1525337669,395060.642294,2794.52804,"1940",26,26,0,0,100,0,0,26,26,0,100,0,26
"4210104008000",42,101,"04008000","G42010100040H","42010100040H","42","101",,"40","H","140","Pennsylvania","Philadelphia","40H","Census Tract 40H","Census Tract 40H, Philadelphia County, Pennsylvania","Census Tract 40H, Philadelphia County, Pennsylvania","286","420","1010",0.5218698811,1351636.78551,5461.054188,"1940",1120,1120,0,0,100,0,0,1120,1120,0,100,0,1120
"4210104009000",42,101,"04009000","G42010100040I","42010100040I","42","101",,"40","I","140","Pennsylvania","Philadelphia","40I","Census Tract 40I","Census Tract 40I, Philadelphia County, Pennsylvania","Census Tract 40I, Philadelphia County, Pennsylvania","287","420","1010",0.3773816919,977414.093952,4203.229083,"1940",10596,10584,1,11,99.89,0.01,0.1,10596,10584,12,99.89,0.11,10596
"4210104010000",42,101,"04010000","G42010100040J","42010100040J","42","101",,"40","J","140","Pennsylvania","Philadelphia","40J","Census Tract 40J","Census Tract 40J, Philadelphia County, Pennsylvania","Census Tract 40J, Philadelphia County, Pennsylvania","288","420","1010",0.2619962322,678567.125543,4228.048466,"1940",5936,5927,8,1,99.85,0.13,0.02,5936,5927,9,99.85,0.15,5936
"4210104011000",42,101,"04011000","G42010100040K","42010100040K","42","101",,"40","K","140","Pennsylvania","Philadelphia","40K","Census Tract 40K","Census Tract 40K, Philadelphia County, Pennsylvania","Census Tract 40K, Philadelphia County, Pennsylvania","289","420","1010",0.2219961105,574967.28604,3732.438636,"1940",5625,5225,399,1,92.89,7.09,0.02,5625,5225,400,92.89,7.11,5625
"4210104012000",42,101,"04012000","G42010100040L","42010100040L","42","101",,"40","L","140","Pennsylvania","Philadelphia","40L","Census Tract 40L","Census Tract 40L, Philadelphia County, Pennsylvania","Census Tract 40L, Philadelphia County, Pennsylvania","290","420","1010",0.420505805,1089105.03396,4730.759642,"1940",14118,14107,3,8,99.92,0.02,0.06,14118,14107,11,99.92,0.08,14118
"4210104013000",42,101,"04013000","G42010100040M","42010100040M","42","101",,"40","M","140","Pennsylvania","Philadelphia","40M","Census Tract 40M","Census Tract 40M, Philadelphia County, Pennsylvania","Census Tract 40M, Philadelphia County, Pennsylvania","291","420","1010",0.7953910664,2060053.40258,7001.55055,"1940",9,3,6,0,33.33,66.67,0,9,3,6,33.33,66.67,9
"4210104014000",42,101,"04014000","G42010100040N","42010100040N","42","101",,"40","N","140","Pennsylvania","Philadelphia","40N","Census Tract 40N","Census Tract 40N, Philadelphia County, Pennsylvania","Census Tract 40N, Philadelphia County, Pennsylvania","292","420","1010",0.4351835103,1127120.11614,4474.535112,"1940",8279,8240,37,2,99.53,0.45,0.02,8279,8240,39,99.53,0.47,8279
"4210104015000",42,101,"04015000","G42010100040O","42010100040O","42","101",,"40","O","140","Pennsylvania","Philadelphia","40O","Census Tract 40O","Census Tract 40O, Philadelphia County, Pennsylvania","Census Tract 40O, Philadelphia County, Pennsylvania","293","420","1010",0.1611865752,417471.312749,2840.18065,"1940",3886,3329,555,2,85.67,14.28,0.05,3886,3329,557,85.67,14.33,3886
"4210104016000",42,101,"04016000","G42010100040P","42010100040P","42","101",,"40","P","140","Pennsylvania","Philadelphia","40P","Census Tract 40P","Census Tract 40P, Philadelphia County, Pennsylvania","Census Tract 40P, Philadelphia County, Pennsylvania","294","420","1010",0.4658000127,1206416.4932,5380.7973,"1940",2497,2358,139,0,94.43,5.57,0,2497,2358,139,94.43,5.57,2497
"4210104017000",42,101,"04017000","G42010100040Q","42010100040Q","42","101",,"40","Q","140","Pennsylvania","Philadelphia","40Q","Census Tract 40Q","Census Tract 40Q, Philadelphia County, Pennsylvania","Census Tract 40Q, Philadelphia County, Pennsylvania","295","420","1010",0.4644849878,1203010.59432,4498.520058,"1940",2078,1708,362,8,82.19,17.42,0.38,2078,1708,370,82.19,17.81,2078
"4210104018000",42,101,"04018000","G42010100040R","42010100040R","42","101",,"40","R","140","Pennsylvania","Philadelphia","40R","Census Tract 40R","Census Tract 40R, Philadelphia County, Pennsylvania","Census Tract 40R, Philadelphia County, Pennsylvania","296","420","1010",0.6331278766,1639793.67076,6107.841268,"1940",23,23,0,0,100,0,0,23,23,0,100,0,23
"4210104019000",42,101,"04019000","G42010100040S","42010100040S","42","101",,"40","S","140","Pennsylvania","Philadelphia","40S","Census Tract 40S","Census Tract 40S, Philadelphia County, Pennsylvania","Census Tract 40S, Philadelphia County, Pennsylvania","297","420","1010",0.7866658076,2037455.08603,7943.661264,"1940",168,158,10,0,94.05,5.95,0,168,158,10,94.05,5.95,168
"4210104020000",42,101,"04020000","G42010100040T","42010100040T","42","101",,"40","T","140","Pennsylvania","Philadelphia","40T","Census Tract 40T","Census Tract 40T, Philadelphia County, Pennsylvania","Census Tract 40T, Philadelphia County, Pennsylvania","298","420","1010",1.4525517032,3762091.63659,8046.859737,"1940",27,27,0,0,100,0,0,27,27,0,100,0,27
"4210104021000",42,101,"04021000","G42010100040U","42010100040U","42","101",,"40","U","140","Pennsylvania","Philadelphia","40U","Census Tract 40U","Census Tract 40U, Philadelphia County, Pennsylvania","Census Tract 40U, Philadelphia County, Pennsylvania","299","420","1010",0.3653103221,946149.389748,3954.585617,"1940",2769,1316,1449,4,47.53,52.33,0.14,2769,1316,1453,47.53,52.47,2769
"4210104022000",42,101,"04022000","G42010100040V","42010100040V","42","101",,"40","V","140","Pennsylvania","Philadelphia","40V","Census Tract 40V","Census Tract 40V, Philadelphia County, Pennsylvania","Census Tract 40V, Philadelphia County, Pennsylvania","300","420","1010",0.3293338219,852970.682023,3905.768577,"1940",2476,1755,717,4,70.88,28.96,0.16,2476,1755,721,70.88,29.12,2476
"4210104023000",42,101,"04023000","G42010100040W","42010100040W","42","101",,"40","W","140","Pennsylvania","Philadelphia","40W","Census Tract 40W","Census Tract 40W, Philadelphia County, Pennsylvania","Census Tract 40W, Philadelphia County, Pennsylvania","301","420","1010",0.4847156134,1255407.67407,5116.243658,"1940",1071,549,522,0,51.26,48.74,0,1071,549,522,51.26,48.74,1071
"4210104024000",42,101,"04024000","G42010100040X","42010100040X","42","101",,"40","X","140","Pennsylvania","Philadelphia","40X","Census Tract 40X","Census Tract 40X, Philadelphia County, Pennsylvania","Census Tract 40X, Philadelphia County, Pennsylvania","302","420","1010",0.2508410623,649675.36813,4231.061756,"1940",1978,1120,857,1,56.62,43.33,0.05,1978,1120,858,56.62,43.38,1978
"4210104025000",42,101,"04025000","G42010100040Y","42010100040Y","42","101",,"40","Y","140","Pennsylvania","Philadelphia","40Y","Census Tract 40Y","Census Tract 40Y, Philadelphia County, Pennsylvania","Census Tract 40Y, Philadelphia County, Pennsylvania","303","420","1010",0.7467600867,1934099.7436,7412.659616,"1940",708,514,193,1,72.6,27.26,0.14,708,514,194,72.6,27.4,708
"4210104026000",42,101,"04026000","G42010100040Z","42010100040Z","42","101",,"40","Z","140","Pennsylvania","Philadelphia","40Z","Census Tract 40Z","Census Tract 40Z, Philadelphia County, Pennsylvania","Census Tract 40Z, Philadelphia County, Pennsylvania","304","420","1010",0.3330571145,862613.965637,4408.804595,"1940",78,0,78,0,0,100,0,78,0,78,0,100,78
"4210104027000",42,101,"04027000","G42010100040AA","42010100040AA","42","101",,"40","AA","140","Pennsylvania","Philadelphia","40AA","Census Tract 40AA","Census Tract 40AA, Philadelphia County, Pennsylvania","Census Tract 40AA, Philadelphia County, Pennsylvania","305","420","1010",0.1052311255,272547.363655,5424.167315,"1940",5,5,0,0,100,0,0,5,5,0,100,0,5
"4210104028000",42,101,"04028000","G42010100040BB","42010100040BB","42","101",,"40","BB","140","Pennsylvania","Philadelphia","40BB","Census Tract 40BB","Census Tract 40BB, Philadelphia County, Pennsylvania","Census Tract 40BB, Philadelphia County, Pennsylvania","306","420","1010",0.029816721,77224.952687,2749.805482,"1940",7,7,0,0,100,0,0,7,7,0,100,0,7
"4210104101000",42,101,"04101000","G42010100041A","42010100041A","42","101",,"41","A","140","Pennsylvania","Philadelphia","41A","Census Tract 41A","Census Tract 41A, Philadelphia County, Pennsylvania","Census Tract 41A, Philadelphia County, Pennsylvania","307","420","1010",0.1603605489,415331.914502,2793.486571,"1940",94,94,0,0,100,0,0,94,94,0,100,0,94
"4210104102000",42,101,"04102000","G42010100041B","42010100041B","42","101",,"41","B","140","Pennsylvania","Philadelphia","41B","Census Tract 41B","Census Tract 41B, Philadelphia County, Pennsylvania","Census Tract 41B, Philadelphia County, Pennsylvania","308","420","1010",0.2897620071,750480.152238,3540.95578,"1940",316,315,1,0,99.68,0.32,0,316,315,1,99.68,0.32,316
"4210104103000",42,101,"04103000","G42010100041C","42010100041C","42","101",,"41","C","140","Pennsylvania","Philadelphia","41C","Census Tract 41C","Census Tract 41C, Philadelphia County, Pennsylvania","Census Tract 41C, Philadelphia County, Pennsylvania","309","420","1010",0.3050060057,789961.92731,3694.236996,"1940",498,493,5,0,99,1,0,498,493,5,99,1,498
"4210104104000",42,101,"04104000","G42010100041D","42010100041D","42","101",,"41","D","140","Pennsylvania","Philadelphia","41D","Census Tract 41D","Census Tract 41D, Philadelphia County, Pennsylvania","Census Tract 41D, Philadelphia County, Pennsylvania","310","420","1010",0.3120282441,808149.441348,3592.732564,"1940",79,79,0,0,100,0,0,79,79,0,100,0,79
"4210104105000",42,101,"04105000","G42010100041E","42010100041E","42","101",,"41","E","140","Pennsylvania","Philadelphia","41E","Census Tract 41E","Census Tract 41E, Philadelphia County, Pennsylvania","Census Tract 41E, Philadelphia County, Pennsylvania","311","420","1010",0.3295624122,853562.728182,4131.689917,"1940",2013,1388,625,0,68.95,31.05,0,2013,1388,625,68.95,31.05,2013
"4210104106000",42,101,"04106000","G42010100041F","42010100041F","42","101",,"41","F","140","Pennsylvania","Philadelphia","41F","Census Tract 41F","Census Tract 41F, Philadelphia County, Pennsylvania","Census Tract 41F, Philadelphia County, Pennsylvania","312","420","1010",0.1124840353,291332.313737,3640.511784,"1940",23,7,16,0,30.43,69.57,0,23,7,16,30.43,69.57,23
"4210104107000",42,101,"04107000","G42010100041G","42010100041G","42","101",,"41","G","140","Pennsylvania","Philadelphia","41G","Census Tract 41G","Census Tract 41G, Philadelphia County, Pennsylvania","Census Tract 41G, Philadelphia County, Pennsylvania","313","420","1010",0.2696399579,698364.284261,3862.914665,"1940",3030,2658,372,0,87.72,12.28,0,3030,2658,372,87.72,12.28,3030
"4210104108000",42,101,"04108000","G42010100041H","42010100041H","42","101",,"41","H","140","Pennsylvania","Philadelphia","41H","Census Tract 41H","Census Tract 41H, Philadelphia County, Pennsylvania","Census Tract 41H, Philadelphia County, Pennsylvania","314","420","1010",0.2970830695,769441.616824,4174.227601,"1940",4229,4214,15,0,99.65,0.35,0,4229,4214,15,99.65,0.35,4229
"4210104109000",42,101,"04109000","G42010100041I","42010100041I","42","101",,"41","I","140","Pennsylvania","Philadelphia","41I","Census Tract 41I","Census Tract 41I, Philadelphia County, Pennsylvania","Census Tract 41I, Philadelphia County, Pennsylvania","315","420","1010",0.3084821925,798965.209811,3999.382654,"1940",8213,8100,112,1,98.62,1.36,0.01,8213,8100,113,98.62,1.38,8213
"4210104110000",42,101,"04110000","G42010100041J","42010100041J","42","101",,"41","J","140","Pennsylvania","Philadelphia","41J","Census Tract 41J","Census Tract 41J, Philadelphia County, Pennsylvania","Census Tract 41J, Philadelphia County, Pennsylvania","316","420","1010",0.2670454073,691644.429061,3753.556486,"1940",3246,3245,1,0,99.97,0.03,0,3246,3245,1,99.97,0.03,3246
"4210104111000",42,101,"04111000","G42010100041K","42010100041K","42","101",,"41","K","140","Pennsylvania","Philadelphia","41K","Census Tract 41K","Census Tract 41K, Philadelphia County, Pennsylvania","Census Tract 41K, Philadelphia County, Pennsylvania","317","420","1010",0.2964987588,767928.259184,3624.740354,"1940",4645,4645,0,0,100,0,0,4645,4645,0,100,0,4645
"4210104112000",42,101,"04112000","G42010100041L","42010100041L","42","101",,"41","L","140","Pennsylvania","Philadelphia","41L","Census Tract 41L","Census Tract 41L, Philadelphia County, Pennsylvania","Census Tract 41L, Philadelphia County, Pennsylvania","318","420","1010",0.239356847,619931.387189,3184.730072,"1940",4357,4356,0,1,99.98,0,0.02,4357,4356,1,99.98,0.02,4357
"4210104113000",42,101,"04113000","G42010100041M","42010100041M","42","101",,"41","M","140","Pennsylvania","Philadelphia","41M","Census Tract 41M","Census Tract 41M, Philadelphia County, Pennsylvania","Census Tract 41M, Philadelphia County, Pennsylvania","319","420","1010",0.2425107991,628100.085529,3346.275867,"1940",3047,3047,0,0,100,0,0,3047,3047,0,100,0,3047
"4210104114000",42,101,"04114000","G42010100041N","42010100041N","42","101",,"41","N","140","Pennsylvania","Philadelphia","41N","Census Tract 41N","Census Tract 41N, Philadelphia County, Pennsylvania","Census Tract 41N, Philadelphia County, Pennsylvania","320","420","1010",0.3229327435,836391.96502,4309.46844,"1940",6478,6475,2,1,99.95,0.03,0.02,6478,6475,3,99.95,0.05,6478
"4210104115000",42,101,"04115000","G42010100041O","42010100041O","42","101",,"41","O","140","Pennsylvania","Philadelphia","41O","Census Tract 41O","Census Tract 41O, Philadelphia County, Pennsylvania","Census Tract 41O, Philadelphia County, Pennsylvania","321","420","1010",0.2087086873,540553.017919,3477.397396,"1940",629,629,0,0,100,0,0,629,629,0,100,0,629
"4210104116000",42,101,"04116000","G42010100041P","42010100041P","42","101",,"41","P","140","Pennsylvania","Philadelphia","41P","Census Tract 41P","Census Tract 41P, Philadelphia County, Pennsylvania","Census Tract 41P, Philadelphia County, Pennsylvania","322","420","1010",0.1786005422,462573.280168,2883.645666,"1940",285,281,4,0,98.6,1.4,0,285,281,4,98.6,1.4,285
"4210104117000",42,101,"04117000","G42010100041Q","42010100041Q","42","101",,"41","Q","140","Pennsylvania","Philadelphia","41Q","Census Tract 41Q","Census Tract 41Q, Philadelphia County, Pennsylvania","Census Tract 41Q, Philadelphia County, Pennsylvania","323","420","1010",0.2873436722,744216.693765,4256.28677,"1940",1461,1214,243,4,83.09,16.63,0.27,1461,1214,247,83.09,16.91,1461
"4210104118000",42,101,"04118000","G42010100041R","42010100041R","42","101",,"41","R","140","Pennsylvania","Philadelphia","41R","Census Tract 41R","Census Tract 41R, Philadelphia County, Pennsylvania","Census Tract 41R, Philadelphia County, Pennsylvania","324","420","1010",0.3787539369,980968.192202,5113.617047,"1940",1474,1287,185,2,87.31,12.55,0.14,1474,1287,187,87.31,12.69,1474
"4210104119000",42,101,"04119000","G42010100041S","42010100041S","42","101",,"41","S","140","Pennsylvania","Philadelphia","41S","Census Tract 41S","Census Tract 41S, Philadelphia County, Pennsylvania","Census Tract 41S, Philadelphia County, Pennsylvania","325","420","1010",0.3236840358,838337.803307,4782.383818,"1940",814,507,305,2,62.29,37.47,0.25,814,507,307,62.29,37.71,814
"4210104120000",42,101,"04120000","G42010100041T","42010100041T","42","101",,"41","T","140","Pennsylvania","Philadelphia","41T","Census Tract 41T","Census Tract 41T, Philadelphia County, Pennsylvania","Census Tract 41T, Philadelphia County, Pennsylvania","326","420","1010",0.6941784886,1797914.02983,6132.469732,"1940",3,3,0,0,100,0,0,3,3,0,100,0,3
"4210104121000",42,101,"04121000","G42010100041U","42010100041U","42","101",,"41","U","140","Pennsylvania","Philadelphia","41U","Census Tract 41U","Census Tract 41U, Philadelphia County, Pennsylvania","Census Tract 41U, Philadelphia County, Pennsylvania","327","420","1010",0.2198317509,569361.620503,3186.59196,"1940",553,553,0,0,100,0,0,553,553,0,100,0,553
"4210104122000",42,101,"04122000","G42010100041V","42010100041V","42","101",,"41","V","140","Pennsylvania","Philadelphia","41V","Census Tract 41V","Census Tract 41V, Philadelphia County, Pennsylvania","Census Tract 41V, Philadelphia County, Pennsylvania","328","420","1010",0.2670355299,691618.846629,3407.108424,"1940",266,262,4,0,98.5,1.5,0,266,262,4,98.5,1.5,266
"4210104201000",42,101,"04201000","G42010100042A","42010100042A","42","101",,"42","A","140","Pennsylvania","Philadelphia","42A","Census Tract 42A","Census Tract 42A, Philadelphia County, Pennsylvania","Census Tract 42A, Philadelphia County, Pennsylvania","329","420","1010",0.2769479468,717291.888519,3545.792612,"1940",1499,1499,0,0,100,0,0,1499,1499,0,100,0,1499
"4210104202000",42,101,"04202000","G42010100042B","42010100042B","42","101",,"42","B","140","Pennsylvania","Philadelphia","42B","Census Tract 42B","Census Tract 42B, Philadelphia County, Pennsylvania","Census Tract 42B, Philadelphia County, Pennsylvania","330","420","1010",0.3007936799,779052.053676,3909.505512,"1940",6294,6293,0,1,99.98,0,0.02,6294,6293,1,99.98,0.02,6294
"4210104203000",42,101,"04203000","G42010100042C","42010100042C","42","101",,"42","C","140","Pennsylvania","Philadelphia","42C","Census Tract 42C","Census Tract 42C, Philadelphia County, Pennsylvania","Census Tract 42C, Philadelphia County, Pennsylvania","331","420","1010",0.2405112873,622921.3737,3267.121319,"1940",1691,1643,47,1,97.16,2.78,0.06,1691,1643,48,97.16,2.84,1691
"4210104204000",42,101,"04204000","G42010100042D","42010100042D","42","101",,"42","D","140","Pennsylvania","Philadelphia","42D","Census Tract 42D","Census Tract 42D, Philadelphia County, Pennsylvania","Census Tract 42D, Philadelphia County, Pennsylvania","332","420","1010",0.2748335911,711815.73248,4222.572851,"1940",3659,3616,42,1,98.82,1.15,0.03,3659,3616,43,98.82,1.18,3659
"4210104205000",42,101,"04205000","G42010100042E","42010100042E","42","101",,"42","E","140","Pennsylvania","Philadelphia","42E","Census Tract 42E","Census Tract 42E, Philadelphia County, Pennsylvania","Census Tract 42E, Philadelphia County, Pennsylvania","333","420","1010",0.3471851442,899205.394603,3876.893926,"1940",8227,8215,11,1,99.85,0.13,0.01,8227,8215,12,99.85,0.15,8227
"4210104206000",42,101,"04206000","G42010100042F","42010100042F","42","101",,"42","F","140","Pennsylvania","Philadelphia","42F","Census Tract 42F","Census Tract 42F, Philadelphia County, Pennsylvania","Census Tract 42F, Philadelphia County, Pennsylvania","334","420","1010",0.4126805546,1068837.72839,4342.413608,"1940",6939,6929,10,0,99.86,0.14,0,6939,6929,10,99.86,0.14,6939
"4210104207000",42,101,"04207000","G42010100042G","42010100042G","42","101",,"42","G","140","Pennsylvania","Philadelphia","42G","Census Tract 42G","Census Tract 42G, Philadelphia County, Pennsylvania","Census Tract 42G, Philadelphia County, Pennsylvania","335","420","1010",0.2081819014,539188.648902,2947.426695,"1940",128,128,0,0,100,0,0,128,128,0,100,0,128
"4210104208000",42,101,"04208000","G42010100042H","42010100042H","42","101",,"42","H","140","Pennsylvania","Philadelphia","42H","Census Tract 42H","Census Tract 42H, Philadelphia County, Pennsylvania","Census Tract 42H, Philadelphia County, Pennsylvania","336","420","1010",0.2109026932,546235.467052,2972.61299,"1940",19,19,0,0,100,0,0,19,19,0,100,0,19
"4210104209000",42,101,"04209000","G42010100042I","42010100042I","42","101",,"42","I","140","Pennsylvania","Philadelphia","42I","Census Tract 42I","Census Tract 42I, Philadelphia County, Pennsylvania","Census Tract 42I, Philadelphia County, Pennsylvania","337","420","1010",0.2253314164,583605.688569,3092.446143,"1940",18,18,0,0,100,0,0,18,18,0,100,0,18
"4210104210000",42,101,"04210000","G42010100042J","42010100042J","42","101",,"42","J","140","Pennsylvania","Philadelphia","42J","Census Tract 42J","Census Tract 42J, Philadelphia County, Pennsylvania","Census Tract 42J, Philadelphia County, Pennsylvania","338","420","1010",0.2565786813,664535.73313,3319.646878,"1940",139,139,0,0,100,0,0,139,139,0,100,0,139
"4210104211000",42,101,"04211000","G42010100042K","42010100042K","42","101",,"42","K","140","Pennsylvania","Philadelphia","42K","Census Tract 42K","Census Tract 42K, Philadelphia County, Pennsylvania","Census Tract 42K, Philadelphia County, Pennsylvania","339","420","1010",0.2375308612,615202.105673,3190.591549,"1940",325,325,0,0,100,0,0,325,325,0,100,0,325
"4210104212000",42,101,"04212000","G42010100042L","42010100042L","42","101",,"42","L","140","Pennsylvania","Philadelphia","42L","Census Tract 42L","Census Tract 42L, Philadelphia County, Pennsylvania","Census Tract 42L, Philadelphia County, Pennsylvania","340","420","1010",0.2981600366,772230.948927,3719.212006,"1940",3632,3626,6,0,99.83,0.17,0,3632,3626,6,99.83,0.17,3632
