"File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – 5%File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Qualifying Name","FIPS","Area (Land)","Area (Water)","Place (State FIPS + Place FIPS)","Urban Area Central Place","Voting District","ZIP Code Tabulation Area (3-digit)","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 1% File","Median Year Structure Built"
Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_QName,Geo_FIPS,Geo_AREALAND,Geo_AREAWATR,Geo_PLACESE,Geo_UACP,Geo_VTD,Geo_ZCTA3,Geo_TAZ,Geo_UGA,Geo_PUMA1,SE_A10057_001
"ACSSF","pa","140","00","0008999",,,,,"42","101",,,"019000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019000","Census Tract 190",,,"Census Tract 190, Philadelphia County, Pennsylvania","42101019000","778606","6099",,,,,,,,1944
"ACSSF","pa","140","00","0009000",,,,,"42","101",,,"019100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019100","Census Tract 191",,,"Census Tract 191, Philadelphia County, Pennsylvania","42101019100","1439046","10674",,,,,,,,1951
"ACSSF","pa","140","00","0009001",,,,,"42","101",,,"019200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019200","Census Tract 192",,,"Census Tract 192, Philadelphia County, Pennsylvania","42101019200","668236","0",,,,,,,,0
"ACSSF","pa","140","00","0009002",,,,,"42","101",,,"019501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019501","Census Tract 195.01",,,"Census Tract 195.01, Philadelphia County, Pennsylvania","42101019501","393883","0",,,,,,,,0
"ACSSF","pa","140","00","0009003",,,,,"42","101",,,"019502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019502","Census Tract 195.02",,,"Census Tract 195.02, Philadelphia County, Pennsylvania","42101019502","370299","0",,,,,,,,0
"ACSSF","pa","140","00","0009004",,,,,"42","101",,,"019700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019700","Census Tract 197",,,"Census Tract 197, Philadelphia County, Pennsylvania","42101019700","450587","0",,,,,,,,0
"ACSSF","pa","140","00","0009005",,,,,"42","101",,,"019800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019800","Census Tract 198",,,"Census Tract 198, Philadelphia County, Pennsylvania","42101019800","540315","0",,,,,,,,0
"ACSSF","pa","140","00","0009006",,,,,"42","101",,,"019900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019900","Census Tract 199",,,"Census Tract 199, Philadelphia County, Pennsylvania","42101019900","661885","0",,,,,,,,0
"ACSSF","pa","140","00","0009007",,,,,"42","101",,,"020000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020000","Census Tract 200",,,"Census Tract 200, Philadelphia County, Pennsylvania","42101020000","316769","0",,,,,,,,0
"ACSSF","pa","140","00","0009008",,,,,"42","101",,,"020101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020101","Census Tract 201.01",,,"Census Tract 201.01, Philadelphia County, Pennsylvania","42101020101","483579","0",,,,,,,,0
"ACSSF","pa","140","00","0009009",,,,,"42","101",,,"020102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020102","Census Tract 201.02",,,"Census Tract 201.02, Philadelphia County, Pennsylvania","42101020102","373023","0",,,,,,,,0
"ACSSF","pa","140","00","0009010",,,,,"42","101",,,"020200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020200","Census Tract 202",,,"Census Tract 202, Philadelphia County, Pennsylvania","42101020200","756812","0",,,,,,,,0
"ACSSF","pa","140","00","0009011",,,,,"42","101",,,"020300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020300","Census Tract 203",,,"Census Tract 203, Philadelphia County, Pennsylvania","42101020300","508186","0",,,,,,,,0
"ACSSF","pa","140","00","0009012",,,,,"42","101",,,"020400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020400","Census Tract 204",,,"Census Tract 204, Philadelphia County, Pennsylvania","42101020400","407373","0",,,,,,,,0
"ACSSF","pa","140","00","0009013",,,,,"42","101",,,"020500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020500","Census Tract 205",,,"Census Tract 205, Philadelphia County, Pennsylvania","42101020500","1429513","0",,,,,,,,1971
"ACSSF","pa","140","00","0009014",,,,,"42","101",,,"020600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020600","Census Tract 206",,,"Census Tract 206, Philadelphia County, Pennsylvania","42101020600","1295909","56782",,,,,,,,1952
"ACSSF","pa","140","00","0009015",,,,,"42","101",,,"020701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020701","Census Tract 207.01",,,"Census Tract 207.01, Philadelphia County, Pennsylvania","42101020701","625472","33771",,,,,,,,1943
"ACSSF","pa","140","00","0009016",,,,,"42","101",,,"020702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020702","Census Tract 207.02",,,"Census Tract 207.02, Philadelphia County, Pennsylvania","42101020702","799191","60259",,,,,,,,1957
"ACSSF","pa","140","00","0009017",,,,,"42","101",,,"020800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020800","Census Tract 208",,,"Census Tract 208, Philadelphia County, Pennsylvania","42101020800","895387","0",,,,,,,,1953
"ACSSF","pa","140","00","0009018",,,,,"42","101",,,"020900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020900","Census Tract 209",,,"Census Tract 209, Philadelphia County, Pennsylvania","42101020900","521767","35427",,,,,,,,0
"ACSSF","pa","140","00","0009019",,,,,"42","101",,,"021000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021000","Census Tract 210",,,"Census Tract 210, Philadelphia County, Pennsylvania","42101021000","858218","55718",,,,,,,,0
"ACSSF","pa","140","00","0009020",,,,,"42","101",,,"021100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021100","Census Tract 211",,,"Census Tract 211, Philadelphia County, Pennsylvania","42101021100","554014","0",,,,,,,,1959
"ACSSF","pa","140","00","0009021",,,,,"42","101",,,"021200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021200","Census Tract 212",,,"Census Tract 212, Philadelphia County, Pennsylvania","42101021200","515705","0",,,,,,,,1955
"ACSSF","pa","140","00","0009022",,,,,"42","101",,,"021300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021300","Census Tract 213",,,"Census Tract 213, Philadelphia County, Pennsylvania","42101021300","538872","0",,,,,,,,0
"ACSSF","pa","140","00","0009023",,,,,"42","101",,,"021400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021400","Census Tract 214",,,"Census Tract 214, Philadelphia County, Pennsylvania","42101021400","606692","55277",,,,,,,,0
"ACSSF","pa","140","00","0009024",,,,,"42","101",,,"021500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021500","Census Tract 215",,,"Census Tract 215, Philadelphia County, Pennsylvania","42101021500","1004126","24008",,,,,,,,1960
"ACSSF","pa","140","00","0009025",,,,,"42","101",,,"021600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021600","Census Tract 216",,,"Census Tract 216, Philadelphia County, Pennsylvania","42101021600","1991449","129204",,,,,,,,1988
"ACSSF","pa","140","00","0009026",,,,,"42","101",,,"021700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021700","Census Tract 217",,,"Census Tract 217, Philadelphia County, Pennsylvania","42101021700","1559580","0",,,,,,,,1965
"ACSSF","pa","140","00","0009027",,,,,"42","101",,,"021800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021800","Census Tract 218",,,"Census Tract 218, Philadelphia County, Pennsylvania","42101021800","1006008","0",,,,,,,,1969
"ACSSF","pa","140","00","0009028",,,,,"42","101",,,"021900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101021900","Census Tract 219",,,"Census Tract 219, Philadelphia County, Pennsylvania","42101021900","1410069","51091",,,,,,,,1959
"ACSSF","pa","140","00","0009029",,,,,"42","101",,,"022000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101022000","Census Tract 220",,,"Census Tract 220, Philadelphia County, Pennsylvania","42101022000","2913179","99558",,,,,,,,1981
"ACSSF","pa","140","00","0009030",,,,,"42","101",,,"023100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101023100","Census Tract 231",,,"Census Tract 231, Philadelphia County, Pennsylvania","42101023100","732749","1270",,,,,,,,0
"ACSSF","pa","140","00","0009031",,,,,"42","101",,,"023500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101023500","Census Tract 235",,,"Census Tract 235, Philadelphia County, Pennsylvania","42101023500","799347","0",,,,,,,,0
"ACSSF","pa","140","00","0009032",,,,,"42","101",,,"023600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101023600","Census Tract 236",,,"Census Tract 236, Philadelphia County, Pennsylvania","42101023600","978079","0",,,,,,,,0
"ACSSF","pa","140","00","0009033",,,,,"42","101",,,"023700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101023700","Census Tract 237",,,"Census Tract 237, Philadelphia County, Pennsylvania","42101023700","1072974","0",,,,,,,,0
"ACSSF","pa","140","00","0009034",,,,,"42","101",,,"023800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101023800","Census Tract 238",,,"Census Tract 238, Philadelphia County, Pennsylvania","42101023800","781630","0",,,,,,,,0
"ACSSF","pa","140","00","0009035",,,,,"42","101",,,"023900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101023900","Census Tract 239",,,"Census Tract 239, Philadelphia County, Pennsylvania","42101023900","486021","2705",,,,,,,,1959
"ACSSF","pa","140","00","0009036",,,,,"42","101",,,"024000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101024000","Census Tract 240",,,"Census Tract 240, Philadelphia County, Pennsylvania","42101024000","617080","0",,,,,,,,1942
"ACSSF","pa","140","00","0009037",,,,,"42","101",,,"024100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101024100","Census Tract 241",,,"Census Tract 241, Philadelphia County, Pennsylvania","42101024100","407855","0",,,,,,,,0
"ACSSF","pa","140","00","0009038",,,,,"42","101",,,"024200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101024200","Census Tract 242",,,"Census Tract 242, Philadelphia County, Pennsylvania","42101024200","532060","0",,,,,,,,0
"ACSSF","pa","140","00","0009039",,,,,"42","101",,,"024300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101024300","Census Tract 243",,,"Census Tract 243, Philadelphia County, Pennsylvania","42101024300","679034","0",,,,,,,,0
"ACSSF","pa","140","00","0009040",,,,,"42","101",,,"024400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101024400","Census Tract 244",,,"Census Tract 244, Philadelphia County, Pennsylvania","42101024400","421189","0",,,,,,,,0
"ACSSF","pa","140","00","0009041",,,,,"42","101",,,"024500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101024500","Census Tract 245",,,"Census Tract 245, Philadelphia County, Pennsylvania","42101024500","800999","0",,,,,,,,0
"ACSSF","pa","140","00","0009042",,,,,"42","101",,,"024600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101024600","Census Tract 246",,,"Census Tract 246, Philadelphia County, Pennsylvania","42101024600","621261","0",,,,,,,,1943
"ACSSF","pa","140","00","0009043",,,,,"42","101",,,"024700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101024700","Census Tract 247",,,"Census Tract 247, Philadelphia County, Pennsylvania","42101024700","941266","0",,,,,,,,0
"ACSSF","pa","140","00","0009044",,,,,"42","101",,,"024800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101024800","Census Tract 248",,,"Census Tract 248, Philadelphia County, Pennsylvania","42101024800","319262","0",,,,,,,,0
"ACSSF","pa","140","00","0009045",,,,,"42","101",,,"024900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101024900","Census Tract 249",,,"Census Tract 249, Philadelphia County, Pennsylvania","42101024900","325196","0",,,,,,,,1941
"ACSSF","pa","140","00","0009046",,,,,"42","101",,,"025200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101025200","Census Tract 252",,,"Census Tract 252, Philadelphia County, Pennsylvania","42101025200","952424","0",,,,,,,,0
"ACSSF","pa","140","00","0009047",,,,,"42","101",,,"025300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101025300","Census Tract 253",,,"Census Tract 253, Philadelphia County, Pennsylvania","42101025300","581298","0",,,,,,,,0
"ACSSF","pa","140","00","0009048",,,,,"42","101",,,"025400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101025400","Census Tract 254",,,"Census Tract 254, Philadelphia County, Pennsylvania","42101025400","769759","0",,,,,,,,1947
"ACSSF","pa","140","00","0009049",,,,,"42","101",,,"025500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101025500","Census Tract 255",,,"Census Tract 255, Philadelphia County, Pennsylvania","42101025500","766601","0",,,,,,,,0
"ACSSF","pa","140","00","0009050",,,,,"42","101",,,"025600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101025600","Census Tract 256",,,"Census Tract 256, Philadelphia County, Pennsylvania","42101025600","865284","1982",,,,,,,,0
"ACSSF","pa","140","00","0009051",,,,,"42","101",,,"025700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101025700","Census Tract 257",,,"Census Tract 257, Philadelphia County, Pennsylvania","42101025700","746915","0",,,,,,,,1962
"ACSSF","pa","140","00","0009052",,,,,"42","101",,,"025800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101025800","Census Tract 258",,,"Census Tract 258, Philadelphia County, Pennsylvania","42101025800","586720","0",,,,,,,,1958
"ACSSF","pa","140","00","0009053",,,,,"42","101",,,"025900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101025900","Census Tract 259",,,"Census Tract 259, Philadelphia County, Pennsylvania","42101025900","549417","0",,,,,,,,1956
"ACSSF","pa","140","00","0009054",,,,,"42","101",,,"026000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026000","Census Tract 260",,,"Census Tract 260, Philadelphia County, Pennsylvania","42101026000","543433","0",,,,,,,,1954
"ACSSF","pa","140","00","0009055",,,,,"42","101",,,"026100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026100","Census Tract 261",,,"Census Tract 261, Philadelphia County, Pennsylvania","42101026100","649365","0",,,,,,,,1957
"ACSSF","pa","140","00","0009056",,,,,"42","101",,,"026200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026200","Census Tract 262",,,"Census Tract 262, Philadelphia County, Pennsylvania","42101026200","555958","0",,,,,,,,1953
"ACSSF","pa","140","00","0009057",,,,,"42","101",,,"026301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026301","Census Tract 263.01",,,"Census Tract 263.01, Philadelphia County, Pennsylvania","42101026301","406340","0",,,,,,,,1951
"ACSSF","pa","140","00","0009058",,,,,"42","101",,,"026302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026302","Census Tract 263.02",,,"Census Tract 263.02, Philadelphia County, Pennsylvania","42101026302","704112","0",,,,,,,,1946
"ACSSF","pa","140","00","0009059",,,,,"42","101",,,"026400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026400","Census Tract 264",,,"Census Tract 264, Philadelphia County, Pennsylvania","42101026400","796819","0",,,,,,,,1945
"ACSSF","pa","140","00","0009060",,,,,"42","101",,,"026500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026500","Census Tract 265",,,"Census Tract 265, Philadelphia County, Pennsylvania","42101026500","545961","0",,,,,,,,1948
"ACSSF","pa","140","00","0009061",,,,,"42","101",,,"026600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026600","Census Tract 266",,,"Census Tract 266, Philadelphia County, Pennsylvania","42101026600","912763","0",,,,,,,,0
"ACSSF","pa","140","00","0009062",,,,,"42","101",,,"026700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026700","Census Tract 267",,,"Census Tract 267, Philadelphia County, Pennsylvania","42101026700","644274","0",,,,,,,,1947
"ACSSF","pa","140","00","0009063",,,,,"42","101",,,"026800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026800","Census Tract 268",,,"Census Tract 268, Philadelphia County, Pennsylvania","42101026800","774267","0",,,,,,,,1954
"ACSSF","pa","140","00","0009064",,,,,"42","101",,,"026900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026900","Census Tract 269",,,"Census Tract 269, Philadelphia County, Pennsylvania","42101026900","614685","0",,,,,,,,0
"ACSSF","pa","140","00","0009065",,,,,"42","101",,,"027000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027000","Census Tract 270",,,"Census Tract 270, Philadelphia County, Pennsylvania","42101027000","642216","0",,,,,,,,1943
"ACSSF","pa","140","00","0009066",,,,,"42","101",,,"027100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027100","Census Tract 271",,,"Census Tract 271, Philadelphia County, Pennsylvania","42101027100","372281","39344",,,,,,,,1955
"ACSSF","pa","140","00","0009067",,,,,"42","101",,,"027200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027200","Census Tract 272",,,"Census Tract 272, Philadelphia County, Pennsylvania","42101027200","679047","408",,,,,,,,1956
"ACSSF","pa","140","00","0009068",,,,,"42","101",,,"027300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027300","Census Tract 273",,,"Census Tract 273, Philadelphia County, Pennsylvania","42101027300","938006","6986",,,,,,,,1952
"ACSSF","pa","140","00","0009069",,,,,"42","101",,,"027401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027401","Census Tract 274.01",,,"Census Tract 274.01, Philadelphia County, Pennsylvania","42101027401","326659","0",,,,,,,,0
"ACSSF","pa","140","00","0009070",,,,,"42","101",,,"027402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027402","Census Tract 274.02",,,"Census Tract 274.02, Philadelphia County, Pennsylvania","42101027402","511360","0",,,,,,,,1947
"ACSSF","pa","140","00","0009071",,,,,"42","101",,,"027500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027500","Census Tract 275",,,"Census Tract 275, Philadelphia County, Pennsylvania","42101027500","611452","0",,,,,,,,1944
"ACSSF","pa","140","00","0009072",,,,,"42","101",,,"027600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027600","Census Tract 276",,,"Census Tract 276, Philadelphia County, Pennsylvania","42101027600","658885","0",,,,,,,,1943
"ACSSF","pa","140","00","0009073",,,,,"42","101",,,"027700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027700","Census Tract 277",,,"Census Tract 277, Philadelphia County, Pennsylvania","42101027700","543126","0",,,,,,,,0
"ACSSF","pa","140","00","0009074",,,,,"42","101",,,"027800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027800","Census Tract 278",,,"Census Tract 278, Philadelphia County, Pennsylvania","42101027800","724987","0",,,,,,,,1943
"ACSSF","pa","140","00","0009075",,,,,"42","101",,,"027901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027901","Census Tract 279.01",,,"Census Tract 279.01, Philadelphia County, Pennsylvania","42101027901","415780","0",,,,,,,,1942
"ACSSF","pa","140","00","0009076",,,,,"42","101",,,"027902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027902","Census Tract 279.02",,,"Census Tract 279.02, Philadelphia County, Pennsylvania","42101027902","889786","0",,,,,,,,1950
"ACSSF","pa","140","00","0009077",,,,,"42","101",,,"028000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028000","Census Tract 280",,,"Census Tract 280, Philadelphia County, Pennsylvania","42101028000","718347","0",,,,,,,,0
"ACSSF","pa","140","00","0009078",,,,,"42","101",,,"028100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028100","Census Tract 281",,,"Census Tract 281, Philadelphia County, Pennsylvania","42101028100","503541","0",,,,,,,,0
"ACSSF","pa","140","00","0009079",,,,,"42","101",,,"028200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028200","Census Tract 282",,,"Census Tract 282, Philadelphia County, Pennsylvania","42101028200","855786","0",,,,,,,,1951
"ACSSF","pa","140","00","0009080",,,,,"42","101",,,"028300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028300","Census Tract 283",,,"Census Tract 283, Philadelphia County, Pennsylvania","42101028300","673069","0",,,,,,,,1941
"ACSSF","pa","140","00","0009081",,,,,"42","101",,,"028400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028400","Census Tract 284",,,"Census Tract 284, Philadelphia County, Pennsylvania","42101028400","492492","0",,,,,,,,1942
"ACSSF","pa","140","00","0009082",,,,,"42","101",,,"028500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028500","Census Tract 285",,,"Census Tract 285, Philadelphia County, Pennsylvania","42101028500","258296","0",,,,,,,,0
"ACSSF","pa","140","00","0009083",,,,,"42","101",,,"028600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028600","Census Tract 286",,,"Census Tract 286, Philadelphia County, Pennsylvania","42101028600","666562","0",,,,,,,,0
"ACSSF","pa","140","00","0009084",,,,,"42","101",,,"028700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028700","Census Tract 287",,,"Census Tract 287, Philadelphia County, Pennsylvania","42101028700","384526","0",,,,,,,,0
"ACSSF","pa","140","00","0009085",,,,,"42","101",,,"028800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028800","Census Tract 288",,,"Census Tract 288, Philadelphia County, Pennsylvania","42101028800","492828","0",,,,,,,,0
"ACSSF","pa","140","00","0009086",,,,,"42","101",,,"028901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028901","Census Tract 289.01",,,"Census Tract 289.01, Philadelphia County, Pennsylvania","42101028901","611259","0",,,,,,,,1941
"ACSSF","pa","140","00","0009087",,,,,"42","101",,,"028902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028902","Census Tract 289.02",,,"Census Tract 289.02, Philadelphia County, Pennsylvania","42101028902","810472","17644",,,,,,,,1944
"ACSSF","pa","140","00","0009088",,,,,"42","101",,,"029000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029000","Census Tract 290",,,"Census Tract 290, Philadelphia County, Pennsylvania","42101029000","773393","9535",,,,,,,,1945
"ACSSF","pa","140","00","0009089",,,,,"42","101",,,"029100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029100","Census Tract 291",,,"Census Tract 291, Philadelphia County, Pennsylvania","42101029100","1316903","17180",,,,,,,,1952
"ACSSF","pa","140","00","0009090",,,,,"42","101",,,"029200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029200","Census Tract 292",,,"Census Tract 292, Philadelphia County, Pennsylvania","42101029200","1745920","28444",,,,,,,,1948
"ACSSF","pa","140","00","0009091",,,,,"42","101",,,"029300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029300","Census Tract 293",,,"Census Tract 293, Philadelphia County, Pennsylvania","42101029300","685583","9747",,,,,,,,0
"ACSSF","pa","140","00","0009092",,,,,"42","101",,,"029400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029400","Census Tract 294",,,"Census Tract 294, Philadelphia County, Pennsylvania","42101029400","647650","2470",,,,,,,,0
"ACSSF","pa","140","00","0009093",,,,,"42","101",,,"029800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029800","Census Tract 298",,,"Census Tract 298, Philadelphia County, Pennsylvania","42101029800","649154","0",,,,,,,,1948
"ACSSF","pa","140","00","0009094",,,,,"42","101",,,"029900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029900","Census Tract 299",,,"Census Tract 299, Philadelphia County, Pennsylvania","42101029900","591446","0",,,,,,,,1942
"ACSSF","pa","140","00","0009095",,,,,"42","101",,,"030000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030000","Census Tract 300",,,"Census Tract 300, Philadelphia County, Pennsylvania","42101030000","910853","0",,,,,,,,0
"ACSSF","pa","140","00","0009096",,,,,"42","101",,,"030100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030100","Census Tract 301",,,"Census Tract 301, Philadelphia County, Pennsylvania","42101030100","725114","0",,,,,,,,0
"ACSSF","pa","140","00","0009097",,,,,"42","101",,,"030200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030200","Census Tract 302",,,"Census Tract 302, Philadelphia County, Pennsylvania","42101030200","901714","0",,,,,,,,1948
"ACSSF","pa","140","00","0009098",,,,,"42","101",,,"030501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030501","Census Tract 305.01",,,"Census Tract 305.01, Philadelphia County, Pennsylvania","42101030501","377375","0",,,,,,,,1951
"ACSSF","pa","140","00","0009099",,,,,"42","101",,,"030502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030502","Census Tract 305.02",,,"Census Tract 305.02, Philadelphia County, Pennsylvania","42101030502","699364","0",,,,,,,,1951
