Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
"42101980100","Census Tract 9801, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009197",,,,,"42","101",,,"980100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980100","Census Tract 9801",,,,296,288,0,1,0,0,0,7,97.3,0,0.34,0,0,0,2.36
"42101980200","Census Tract 9802, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009198",,,,,"42","101",,,"980200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980200","Census Tract 9802",,,,392,261,103,0,2,0,6,20,66.58,26.28,0,0.51,0,1.53,5.1
"42101980300","Census Tract 9803, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009199",,,,,"42","101",,,"980300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980300","Census Tract 9803",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980400","Census Tract 9804, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009200",,,,,"42","101",,,"980400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980400","Census Tract 9804",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980500","Census Tract 9805, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009201",,,,,"42","101",,,"980500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980500","Census Tract 9805",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980600","Census Tract 9806, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009202",,,,,"42","101",,,"980600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980600","Census Tract 9806",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980701","Census Tract 9807.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009203",,,,,"42","101",,,"980701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980701","Census Tract 9807.01",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980702","Census Tract 9807.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009204",,,,,"42","101",,,"980702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980702","Census Tract 9807.02",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980800","Census Tract 9808, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009205",,,,,"42","101",,,"980800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980800","Census Tract 9808",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980901","Census Tract 9809.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009206",,,,,"42","101",,,"980901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980901","Census Tract 9809.01",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980902","Census Tract 9809.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009207",,,,,"42","101",,,"980902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980902","Census Tract 9809.02",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980903","Census Tract 9809.03, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009208",,,,,"42","101",,,"980903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980903","Census Tract 9809.03",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980904","Census Tract 9809.04, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009209",,,,,"42","101",,,"980904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980904","Census Tract 9809.04",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980905","Census Tract 9809.05, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009210",,,,,"42","101",,,"980905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980905","Census Tract 9809.05",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101980906","Census Tract 9809.06, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009211",,,,,"42","101",,,"980906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980906","Census Tract 9809.06",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101989100","Census Tract 9891, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009212",,,,,"42","101",,,"989100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101989100","Census Tract 9891",,,,1749,241,1272,34,27,0,34,141,13.78,72.73,1.94,1.54,0,1.94,8.06
"42101989200","Census Tract 9892, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009213",,,,,"42","101",,,"989200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101989200","Census Tract 9892",,,,0,0,0,0,0,0,0,0,,,,,,,
"42101989300","Census Tract 9893, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009214",,,,,"42","101",,,"989300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101989300","Census Tract 9893",,,,112,39,63,0,10,0,0,0,34.82,56.25,0,8.93,0,0,0
